id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4786444192712905,LAgO7bnKx,3951497952,双辽发布,庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话O庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话,,,,,0,0,0,2022-07-01 15:31,微博网页版,,,
4786444184584537,LAgO6jeE9,6522353578,性少数走饭,#香港回归祖国25周年#,,,,香港回归祖国25周年,0,0,2,2022-07-01 15:31,九色异人Android,"['https://wx2.sinaimg.cn/large/0077p87ggy1h3rgmj6ooej30u0140akw.jpg', 'https://wx4.sinaimg.cn/large/0077p87ggy1h3rgmk0sptj30kl1480xn.jpg', 'https://wx4.sinaimg.cn/large/0077p87ggy1h3rgml5os1j30u01hcn7m.jpg']",,
4786460564131470,LAhewhkMC,1769458724,台州在线,为庆祝香港回归祖国25周年，中央广播电视总台制作了五集系列专题片《香江永奔流》。O《香江永奔流》第5集共进未来,,,,,0,0,0,2022-07-01 16:36,微博网页版,,,
4786460538963156,LAhetBBJ2,2712601544,香港衛視HKS,【香港纪律部队7月1日起全面转用解放军队列】今天早上8点，香港特区政府在金紫荆广场，举行升旗仪式，庆祝香港回归祖国25周年。香港纪律部队的护旗手，采用解放军队列入场。从今天开始，香港纪律部队也全面转用解放军队列。L中国军视网的微博视频,,,,,2,3,4,2022-07-01 16:36,iPhone客户端,,"http://f.video.weibocdn.com/o0/9LMxxkyPlx07Xh8APwty01041200cupC0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592194&ssig=y8zlSa5EEO&KID=unistore,video",
4786460534509345,LAhetiV5n,3750122205,梅河口发布,【《香江永奔流》第5集共进未来】为庆祝香港回归祖国25周年，中央广播电视总台制作了五集系列专题片《香江永奔流》。本专题片以习近平新时代中国特色社会主义思想为指导，全面呈现香港回归以来，特别是党的十八大以来各项事业不断取得新成就、新进步，充分体现习近平总书记和党中央对香港的重视和对香港同胞的关怀，深刻阐明祖国是香港保持繁荣稳定的坚强后盾，深入阐释香港实现由乱到治重大转折的重要意义，充分反映香港各界特别是青年融入国家发展大局、开创美好明天的精神风貌。O《香江永奔流》第5集共进未来,,,,,0,0,0,2022-07-01 16:36,360安全浏览器,,,
4786460521404131,LAhes5Thh,5091956958,拱墅检察,#东方之珠#【现场视频！#香港举行回归25周年升旗仪式#】今天早上8点，香港特区政府在金紫荆广场举行了升旗仪式，庆祝香港回归祖国25周年。从今天开始，#香港纪律部队全面转用中式步操#。（央视）L人民日报的微博视频,,,,"东方之珠,香港举行回归25周年升旗仪式,香港纪律部队全面转用中式步操",5,2,0,2022-07-01 16:36,微博视频号,,"http://f.video.weibocdn.com/o0/b3grAspTlx07XgMtvOA001041201jfGA0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592183&ssig=mbAkNYPKIM&KID=unistore,video",
4786399143002641,LAfDscB7H,1769458724,台州在线,7月1日上午，庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼在香港会展中心举行。O独家视频丨习近平监誓香港特别行政区第六任行政长官李家超宣誓就职,,,,,0,0,0,2022-07-01 12:32,微博网页版,,,
4786399129635474,LAfDqEqCS,2263627837,演员于非凡,东方之珠、深情相伴，文艺星火，时代通行。#香港回归祖国25周年#，哪些#香港印象#铭刻在了你的心间，让我们一起来寻找和分享吧！#万水千山总是情#于非凡,,,,"香港回归祖国25周年,香港印象,万水千山总是情",126,197,1641,2022-07-01 12:32,于非凡超话,['https://wx4.sinaimg.cn/large/86ec383dly1h3rbg6eolpj20ku1947fr.jpg'],,
4786399104470246,LAfDoiKUK,3746515625,河海东营,#1997年7月1日0时0分0秒#，铭记这一历史时刻。香港回归祖国25周年，从今天开始，香港纪律部队全面转用中式步操。,,,,1997年7月1日0时0分0秒,0,0,1,2022-07-01 12:32,微博网页版,['https://wx3.sinaimg.cn/large/df4f4aa9ly1h3rbgbw7g0j20h00cigpb.jpg'],,
4786399091363850,LAfDn5INA,1065190973,济宁生态环境,【#香港和平回归经历了22轮艰苦谈判#】#香港和平回归过程有多艰难#经过历时22轮艰苦谈判，《中英联合声明》及其三个附件在北京、伦敦、香港三地同时公布。这份文件确定了香港的回归，且回归的方式是通过和平谈判。事后，邓小平总结和平解决香港问题时指出，这首先就是因为“中国是个有实力的国家，有实力做后盾。”第二，就是“一国两制的方针走对了”。今天是香港回归祖国25周年庆典日，转发祝福香港祝福祖国！#东方之珠#L央视网的微博视频,,,,"香港和平回归经历了22轮艰苦谈判,香港和平回归过程有多艰难,东方之珠",31,18,22,2022-07-01 12:32,微博视频号,,"http://locallimit.us.sinaimg.cn/o0/UYidtvlTlx07XgWNkOww01041201oAV30E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=YUesCA7eTG&KID=unistore,video",
4786399088214464,LAfDmysXm,2659933700,东方曦白,#东方之珠#【现场视频！#香港举行回归25周年升旗仪式#】今天早上8点，香港特区政府在金紫荆广场举行了升旗仪式，庆祝香港回归祖国25周年。从今天开始，#香港纪律部队全面转用中式步操#。（央视）L人民日报的微博视频,,,,"东方之珠,香港举行回归25周年升旗仪式,香港纪律部队全面转用中式步操",0,1,1,2022-07-01 12:32,黄大仙Android,,"http://f.video.weibocdn.com/o0/b3grAspTlx07XgMtvOA001041201jfGA0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592181&ssig=jZhy9%2Figg6&KID=unistore,video",
4786399079827925,LAfDlFeGV,7491441403,今日国土新闻频道,#祝福香港祝福祖国#【纪录片《湾区青年港故事》：以热诚之心，谱写青春华章！】青春筑梦大湾区，携手同心向未来。今天，恰逢香港回归祖国25周年之际，我们邀请采访了5位在大湾区奋斗的优秀人才：“石榴姐”@苑琼丹、喜剧导演@李力持導演，普华永道广州分所合伙人彭浩贤@普华永道中国，广东省公务员彭皓旻，广东省机械技师学院心理老师冯富荣。请跟随我们的镜头，看看他们的湾区故事。O纪录片《湾区青年港故事》：以热诚之心，谱写青春华章！（21财经）L21世纪经济报道的微博视频,,,"苑琼丹,李力持導演,普华永道中国",祝福香港祝福祖国,0,0,0,2022-07-01 12:32,微博视频号,,"http://f.video.weibocdn.com/u0/z1cxYIjygx07Xh19BSRG01041203Tscp0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=oE5zUR7g8Z&KID=unistore,video",
4786399063313766,LAfDkdU3Q,2139684615,文明成都,【习近平：#我一直挂念着香港#】“我一直关注着香港，挂念着香港，我的心和中央政府的心始终同香港同胞在一起。”6月30日下午，中共中央总书记、国家主席、中央军委主席习近平乘专列抵达香港，并在高铁香港西九龙站欢迎仪式上发表讲话。#香港回归祖国25周年#L北京时间的微博视频,,,,"我一直挂念着香港,香港回归祖国25周年",36,0,6,2022-07-01 12:32,微博视频号,,"http://f.video.weibocdn.com/o0/JVxFyVKmlx07Xh04vb3i01041200pyag0E010.mp4?label=mp4_hd&template=540x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=hrPhkRZFmr&KID=unistore,video",
4786399046273756,LAfDiqk5C,7491441403,今日国土新闻频道,【#庆祝香港回归祖国25周年##坐上叮叮车看香港#】#东方之珠#复古的双层电车缓缓行驶，穿过最繁华的街区，穿过最市井的城寨，四周街巷行人如一帧帧影像流动，一街一景尽是岁月痕迹，一览香港百年。每次停站之前，香港电车就发出“叮叮”的提示音，因而被人们爱称为“叮叮车”。作为香港特有的城市符号，香港电车在1904年投入服务，发展至今已有118年的历史。香港回归祖国25周年之际，跟随镜头乘坐“叮叮车”一起走进香港的街头巷尾。#良政善治未来可期#L中国网新闻中心的微博视频,,,,"庆祝香港回归祖国25周年,坐上叮叮车看香港,东方之珠,良政善治 未来可期",0,0,0,2022-07-01 12:32,微博视频号,,"http://f.video.weibocdn.com/o0/OW1gCZgplx07XgVqHPwA010412039Nmy0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=xyDOWw0zJW&KID=unistore,video",
4786188471503976,LAa9F6jfG,7754565804,梦里的猫子,#香港回归祖国25年##香港回归25周年纪念曲祝福#✨#周深粤语演唱祝福#@卡布叻_周深97香港回归到现在一下晃就25年了。祝福祖国更强大，香港更繁荣。,,,卡布叻_周深,"香港回归祖国25年,香港回归25周年纪念曲祝福,周深粤语演唱祝福",0,0,0,2022-06-30 22:35,Android,,,
4786188462332295,LAa9E9MJF,3806438282,昆明经济技术开发区管委会,【#香港小朋友表白祖国祝福香港#】“我和我的祖国永远都不分开。”“我们都有一个家，名字叫中国！”#香港回归祖国25周年#之际，香港的萌娃们表白祖国，祝福香港↓↓明天会更好！L央视新闻的微博视频（央视新闻）,,,,"香港小朋友表白祖国祝福香港,香港回归祖国25周年",0,0,2,2022-06-30 22:35,iPhone客户端,,"http://f.video.weibocdn.com/o0/zYNdZG6Glx07Xf9U0Cm401041200uTwE0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=rjnfemWsL2&KID=unistore,video",
4786444185110079,LAgO6lrmD,5229898329,东风汽车,25年前的今天，香港回归祖国，驻港部队进驻香港，那些激动人心的时刻值得铭记。东风军车有幸见证历史#香港回归祖国25周年##东方之珠#L东风汽车的微博视频,,,,"香港回归祖国25周年,东方之珠",0,0,3,2022-07-01 15:31,微博视频号,,"http://f.video.weibocdn.com/o0/VpsDjDCJlx07XhedBrmU01041200b6hx0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=YheN3OoZ%2Fk&KID=unistore,video",
4786444164140289,LAgO4hn4R,2798156675,北海新闻网,#北海分享#【今天，重温#1997年7月1日0时0分0秒#，依旧泪目！】1997年7月1日0时0分0秒，铭记这一历史时刻。香港回归祖国25周年，祝福#香港明天会更好#！#东方之珠#L人民日报的微博视频,,,,"北海分享,1997年7月1日0时0分0秒,香港明天会更好,东方之珠",1,0,2,2022-07-01 15:31,微博视频号,,"http://f.video.weibocdn.com/o0/6ZgG8U4llx07XgQmKrFu01041200abMr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592164&ssig=yVsfHwTd4h&KID=unistore,video",
4786444118525523,LAgNZzLSr,3703688351,三井茶浓,#香港回归祖国25周年#至今难忘那个激动人心的时刻。虽然我们没有经历过那段充满屈辱历史，但我们看见了祖国强大，见证了香港回归。从1898年，新界、整个香港被殖民，到#1997年7月1日0时0分0秒#回归，整整离开祖国飘荡了99年。L人民日报的微博视频,,,,"香港回归祖国25周年,1997年7月1日0时0分0秒",4,1,3,2022-07-01 15:31,微博视频号,,"http://f.video.weibocdn.com/o0/6ZgG8U4llx07XgQmKrFu01041200abMr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592164&ssig=yVsfHwTd4h&KID=unistore,video",
4786188458138911,LAa9Dy9iL,2038353515,汉源公安,【“#一定要在0时0分0秒升国旗奏国歌#”】#为了2秒钟他们与英方谈判16次#；英方提前奏完英国国歌，中方旗手朱涛冷静应对稳稳站定，度过了“人生中最漫长最紧张的12秒”……1997年7月1日0时0分0秒，《义勇军进行曲》准时奏响，五星红旗冉冉升起，香港终于回归祖国！无论过去多久，再看依然热泪盈眶↓#香港回归祖国25周年#L央视军事的微博视频@央视军事,,,央视军事,"一定要在0时0分0秒升国旗奏国歌,为了2秒钟他们与英方谈判16次,香港回归祖国25周年",0,0,1,2022-06-30 22:35,微博视频号,,"http://f.video.weibocdn.com/o0/Gm6hD1FGlx07Xec9Z2Y801041201vR0S0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592175&ssig=ZxwfYaPjoR&KID=unistore,video",
4786188446075457,LAa9Cpuvf,2991163435,LEGBlN,香港回归祖国25周年🇨🇳🇭🇰,,香港,,,0,0,0,2022-06-30 22:35,iPhone客户端,"['https://wx3.sinaimg.cn/large/b249882bgy1h3qn78qesxj20ql1jcnf9.jpg', 'https://wx4.sinaimg.cn/large/b249882bgy1h3qn79h6fbj20ql1jo4iu.jpg', 'https://wx3.sinaimg.cn/large/b249882bgy1h3qn7ai6taj20ql1jj7n9.jpg']",,
4786188433752963,LAa9BfKjF,6437435453,合肥政法,【25年前的今天，#香港同胞大雨中欢迎解放军#】1997年6月30日晚，中国人民解放军驻香港部队先头部队，从深圳方向驶来，越过管理线，进入香港。香港同胞挥舞手中的五星红旗，冒着大雨热烈欢迎。驻港部队越过管理线的这一小步，却是中华民族的一大步，#为越过这条线中华民族等了百年#！重温难忘瞬间↓#香港回归祖国25周年#L央视新闻的微博视频,,,,"香港同胞大雨中欢迎解放军,为越过这条线中华民族等了百年,香港回归祖国25周年",0,0,2,2022-06-30 22:35,微博视频号,,"http://f.video.weibocdn.com/o0/DgyYhTjFlx07Xg31XxiM01041200ipRw0E010.mp4?label=mp4_720p&template=720x1104.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592175&ssig=1Vm7JW6IDe&KID=unistore,video",
4786188370840439,LAa9v3wDt,5203772895,安阳高新区第一小学,【“#一国两制就这么走过来的#”】“逢山开路、遇水搭桥，你们这是最形象的体现，中国特色社会主义就这么走过来的，一国两制就这么走过来的。”从两次登上港珠澳大桥、两次前往前海考察，再到提出建设粤港澳大湾区，习近平总书记不断为香港的发展指明路径，谋篇布局。香港，也因此拥有了“比黄金还重要的信心”。#香港牵动习主席的心##香港回归祖国25周年#L央视新闻的微博视频,,,,"一国两制就这么走过来的,香港牵动习主席的心,香港回归祖国25周年",0,0,0,2022-06-30 22:34,HarmonyOS设备,,"http://f.video.weibocdn.com/o0/kgKEJ5lwlx07XfZQEUes0104120430Cj0E020.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=ruZBdBBwuB&KID=unistore,video",
4786444109613380,LAgNYEkSw,1773054642,Young土星小怪物,【幻彩咏香江，明天会更好🇨🇳🇭🇰】对于香港的记忆，是从小看到大的TVB，或是一下飞机就被眼前情景吸引到像做梦一般的感觉，还是九记牛腩的味道，亦是漫步金紫荆广场、登上太平山顶眺望、感受维多利亚港的清风拂面#香港##香港回归祖国25周年#香港LYoung土星小怪物的微博视频#一秒回到港风时代#@微博时尚#再遇心动香港##我和香港这些年#@香港旅游发展局,,,"微博时尚,香港旅游发展局","香港,香港回归祖国25周年,一秒回到港风时代,再遇心动香港,我和香港这些年",0,4,1,2022-07-01 15:31,微博视频号,,"http://f.video.weibocdn.com/o0/SuHCy40flx07XhecCk4o01041200b8H60E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=OMfOiweZX5&KID=unistore,video",
4786444101749789,LAgNY7lcp,1827959452,糖不太甜吖,在祖国的南边喜迎伟大祖国建党101周年和香港回归祖国怀抱25周年！祝福伟大祖国繁荣昌盛！人民幸福安康！#祖国万岁#,,东莞·华为松山湖欧洲小镇,,祖国万岁,0,0,0,2022-07-01 15:31,iPhone客户端,['https://wx3.sinaimg.cn/large/6cf4729cgy1h3rglwkaudj20u014qgsi.jpg'],,
4786444071339306,LAgNV5CpI,5239313096,A欧维助听器清远清新店,建党101周年香港回归25周年愿山河无恙国泰民安祖国繁荣昌盛🇨🇳🇨🇳LA欧维助听器清远清新店的微博视频,,清远·耳聪助听器听力连锁(清远清新验配中心),,,0,0,0,2022-07-01 15:30,微博视频号,,"http://fb.video.weibocdn.com/u8/JAjoS5Ahgx07XhebHU1y010412003yqI0E018.mp4?label=mp4_720p&template=576x1248.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=hXP45CqRq%2F&KID=unistore,video",
4786444072387062,LAgNVa0Z0,3685613812,连云港市连云区法院,#香港回归祖国25载#【今天，香港这一幕让人热泪盈眶】今早，香港特区政府在金紫荆广场举行升旗仪式，庆祝香港回归祖国25周年。护旗方队以中式步操进场。即将宣誓就任香港特别行政区第六任行政长官的李家超，以及政府高层官员出席。O今天，香港这一幕让人热泪盈眶,,,,香港回归祖国25载,0,0,1,2022-07-01 15:30,荣耀V20 4800万3D相机,,,
4786460514061115,LAherh2tR,7099422177,外交部发言人办公室,【快讯！#赵立坚说中国人民不会容忍外部势力对香港事务指手画脚#】在7月1日外交部例行记者会上，凤凰卫视记者提问：今天是香港回归25周年庆典日。今天上午香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼成功举行。同时我们也看到，美国、英国等西方国家发表声明或谈话，声称香港民主法治遭到破坏，中方未能履行“一国两制”承诺。中方对此有何回应？赵立坚：今天是香港回归祖国25周年庆典日。习近平主席赴香港出席香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼，并视察香港特别行政区，受到香港社会各界热烈欢迎。习近平主席在香港回归祖国25周年大会上发表重要讲话，高度肯定香港回归25年来“一国两制”实践取得举世公认的成功；明确指出“一国两制”是经过实践反复检验了的，符合国家、民族根本利益，符合香港、澳门根本利益，得到14亿多祖国人民鼎力支持，得到香港、澳门居民一致拥护，也得到国际社会普遍赞同的好制度；中国中央政府将长期坚持“一国两制”方针不会变的坚定立场；同时强调必须全面准确贯彻“一国两制”方针，必须坚持中央全面管治权和保障特别行政区高度自治权相统一，必须落实“爱国者治港”，必须保持香港独特地位和优势。习近平主席的重要讲话为处在由治及兴新阶段的香港发展擘画了蓝图，为“一国两制”行稳致远指明了方向。我们相信，有中央的坚强领导和坚定支持，有伟大祖国作为坚强后盾，有700多万香港同胞团结奋斗，香港一定能创造更加美好的明天。个别西方国家在这一属于包括香港同胞在内的全中国人民的喜庆时刻跳出来，对“一国两制”在港实践说三道四，对纯属中国内政的香港事务指手画脚，中方对此坚决反对和强烈谴责。我想强调，这些国家动辄把民主人权挂在嘴边，却对自身存在的严重问题和斑斑劣迹视而不见，他们没有资格对一个繁荣稳定和团结奋进的香港说三道四。我们要正告这些国家，任何对“一国两制”成功实践的抹黑都是徒劳的，任何对中国内政的插手干预都不可能得逞，任何外部势力都阻挡不了“一国两制”行稳致远、香港保持繁荣稳定的前进步伐。#跟我看外交##与发言人相约蓝厅#@人民视频L外交部发言人办公室的微博视频,,,人民视频,"赵立坚说中国人民不会容忍外部势力对香港事务指手画脚,跟我看外交,与发言人相约蓝厅",203,57,610,2022-07-01 16:36,微博视频号,,"http://f.video.weibocdn.com/o0/XqXEnoBzlx07XhiFReIM01041200gK6R0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=IQdmrx%2B55O&KID=unistore,video",
4786460407895186,LAhegx7TI,2979427540,佛山住建,【庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话】新华社香港7月1日电（记者陈键兴朱基钗赵博）庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼1日上午在香港会展中心隆重举行。中共中央总书记、国家主席、中央军委主席习近平出席并发表重要讲话。他强调，25年来，在祖国全力支持下，在香港特别行政区政府和社会各界共同努力下，“一国两制”实践在香港取得举世公认的成功。“一国两制”是经过实践反复检验了的，符合国家、民族根本利益，符合香港、澳门根本利益，得到14亿多祖国人民鼎力支持，得到香港、澳门居民一致拥护，也得到国际社会普遍赞同。这样的好制度，没有任何理由改变，必须长期坚持。链接：O网页链接,,,,,0,0,0,2022-07-01 16:35,微博网页版,"['https://wx2.sinaimg.cn/large/b19674d4gy1h3rihkyg9cj20rs0hzace.jpg', 'https://wx1.sinaimg.cn/large/b19674d4gy1h3rihi29i9j20rs0gfq5u.jpg']",,
4786188366382863,LAa9uqMtp,3806438282,昆明经济技术开发区管委会,【#25种声音带你环绕式感受香港#】狮子山的鸟语与风喃，在晨光中奏出一曲自然交响；红绿灯的“噔噔”声和有轨电车的“叮叮”声，在街头演绎出激情的城市律动。龙舟激浪，马踏尘起，新桥横跨，飞机轰鸣……#2022年是香港回归祖国25周年#戴上耳机，一起沉浸式感受↓#香港回归祖国25周年#@央视新闻L央视新闻的微博视频,,,央视新闻,"25种声音带你环绕式感受香港,2022年是香港回归祖国25周年,香港回归祖国25周年",0,0,2,2022-06-30 22:34,iPhone客户端,,"http://f.video.weibocdn.com/o0/33NOPuSSlx07Xevg6GM801041201oAme0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=8Z%2BEVGmLPN&KID=unistore,video",
4786188366384884,LAa9uqN00,2138456601,诚信广东,"【“#一国两制就这么走过来的#”】“逢山开路、遇水搭桥，你们这是最形象的体现，中国特色社会主义就这么走过来的，一国两制就这么走过来的。”从两次登上港珠澳大桥、两次前往前海考察，再到提出建设粤港澳大湾区，习近平总书记不断为香港的发展指明路径，谋篇布局。香港，也因此拥有了“比黄金还重要的信心”。#香港牵动习主席的心##香港回归祖国25周年##诚信,我们的核心价值观#L央视新闻的微博视频",,,,"一国两制就这么走过来的,香港牵动习主席的心,香港回归祖国25周年,诚信,我们的核心价值观",0,0,0,2022-06-30 22:34,微博视频号,,"http://f.video.weibocdn.com/o0/kgKEJ5lwlx07XfZQEUes0104120430Cj0E020.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=ruZBdBBwuB&KID=unistore,video",
4786444058494835,LAgNTzDTt,3750122205,梅河口发布,【独家视频丨习近平：香港发展不能再耽搁要排除一切干扰聚精会神谋发展】庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼1日上午在香港会展中心隆重举行。中共中央总书记、国家主席、中央军委主席习近平出席并发表重要讲话。O独家视频丨习近平：香港发展不能再耽搁要排除一切干扰聚精会神谋发展,,,,,0,0,0,2022-07-01 15:30,360安全浏览器,,,
4786460383511409,LAheeeJtD,1706536154,小凯西在奔跑,#香港回归祖国25周年##祝福香港祝福祖国##知识分享大会#英语祝福香港，祝福祖国，今天跟大家聊聊香港中英文名字的由来。L小凯西在奔跑的微博视频,,,,"香港回归祖国25周年,祝福香港祝福祖国,知识分享大会",0,0,0,2022-07-01 16:35,英语超话,,"http://f.video.weibocdn.com/o0/kIIKbNezlx07XhiDhKUE010412013vVY0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=7a7QYhgZ3G&KID=unistore,video",
4786460370404785,LAhed1HiN,2941568380,无为发布,庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话O庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话,,,,,0,0,0,2022-07-01 16:35,微博网页版,,,
4786460328464754,LAhe8zw4i,2875455054,荆头条,【#香港武汉双向载客恢复#】7月1日，武汉至香港航班恢复双向载客，航班由空中巴士A330客机营运，该航线此前单向停飞889天。据了解，自2022年7月1日起，国泰航空将于每周五恢复运作一班香港-武汉航班，并配合现有于每周二、五运作的武汉-香港客运航班服务，持续努力恢复连结武汉的客运业务。航班由空中巴士A330客机营运，备有公务及经济两款客舱级别以供选择。（湖北日报全媒记者曹雯）#香港回归祖国25周年##东方之珠#L湖北日报的微博视频,,,,"香港武汉双向载客恢复,香港回归祖国25周年,东方之珠",0,0,0,2022-07-01 16:35,微博视频号,,"http://f.video.weibocdn.com/o0/J2ZZaYVQlx07XhaGUnuU010412002EjV0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=yXy8pQS1xW&KID=unistore,video",
4786460269483266,LAhe2DN1U,1605622705,华广网--中国华艺广播公司,【#香港纪律部队全面转用中式步操#】#香港金紫荆广场7月1日升旗仪式#今天早上8点，香港特区政府在金紫荆广场，举行了升旗仪式，庆祝香港回归祖国25周年。画面中，香港纪律部队的护旗手，都采用中式步操入场。从今年7月1日开始，香港纪律部队全面转用中式步操。全国政协副主席梁振英、香港特别行政区第六任行政长官李家超、第五任行政长官林郑月娥等出席升旗仪式。#祝福香港祝福祖国#L央视网快看的微博视频,,,,"香港纪律部队全面转用中式步操,香港金紫荆广场7月1日升旗仪式,祝福香港祝福祖国",0,0,0,2022-07-01 16:35,微博视频号,,"http://locallimit.us.sinaimg.cn/o0/94e7c0Xqlx07XgO9JdUk01041202huCN0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=w%2FYuYDYBcd&KID=unistore,video",
4786444030447393,LAgNR1So1,2293621573,秀洲新闻网,庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话O庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话,,,,,0,0,0,2022-07-01 15:30,TRS微博管理平台,,,
4786460224652871,LAhdYjwqj,1986281173,广州校园,#高校mv献礼香港回归25周年#【暨情香江同心筑梦】暨南学子唱响香港特别行政区成立25周年主题曲《前》，共庆香港回归祖国25周年！#我心目中的香港##万水千山总是情#L暨南大学的微博视频,,,,"高校mv献礼香港回归25周年,我心目中的香港,万水千山总是情",0,0,1,2022-07-01 16:35,暨南大学超话,,"http://f.video.weibocdn.com/o0/ab3fJW8mlx07XeroGpbW01041201zPro0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=o%2BB7MytDJV&KID=unistore,video",
4786460219937094,LAhdXFH5I,2627325205,漳州市公安局龙海分局,庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话-新华社客户端O网页链接,,,,,0,0,0,2022-07-01 16:35,iPhone客户端,,,
4786460190837955,LAhdV3vZp,1905687615,网易科技频道,【#90后小伙用叶雕祝福香港回归25周年#：明天会更好！】7月1日，山东90后小伙贾景瑞用树叶雕出两幅作品，祝福香港回归祖国25周年。贾景瑞表示，自己是一名叶雕爱好者，这两幅作品从构思到雕刻完成大概花了一天的时间，在这个特殊的日子里，想通过自己比较擅长的方式祝福香港的明天越来越好。#祝福香港祝福祖国#L荔枝新闻的微博视频,,,,"90后小伙用叶雕祝福香港回归25周年,祝福香港祝福祖国",0,0,0,2022-07-01 16:35,微博视频号,,"http://f.video.weibocdn.com/o0/9rGccQBFlx07XgT1m4Yg01041200tvsA0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592195&ssig=Q3NIGmKctC&KID=unistore,video",
4786398995940976,LAfDdoVwc,1769458724,台州在线,7月1日上午，庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼在香港会展中心举行，现场全体起立，奏唱国歌。O独家视频丨庆祝香港回归祖国25周年大会举行现场奏唱国歌,,,,,0,0,0,2022-07-01 12:31,微博网页版,,,
