screen_name,date_range,total_page,current_page,keyword,mid,uid,p_text,reposts_count,comments_count,attitudes_count
证券时报e公司,2021-07-25:2021-07-26,50,45,双减政策,4663239646120664,5597884738,【华宇软件：“双减政策”对公司业务影响不大】e公司讯，华宇软件(300271)今日在互动平台表示，“双减政策”主要针对K12领域，公司的客户主要高等院校，预计这个政策对公司业务影响不大。此外，7月21日教育部等六部门印发《关于推进教育新型基础设施建设构建高质量教育支撑体系的指导意见》，指出到2025年基本形成结构优化、集约高效、安全可靠的教育新型基础设施体系，预计公司业务发展将受益于该《指导意见》的发布。 收起d,0,0,1
益盟操盘手手机版,2021-07-25:2021-07-26,50,45,双减政策,4663238015582674,1897447655,"【收评】多重利空袭来A股集体杀跌 情绪陷入绝望但反弹或许开始
市场分析：
受包括“双减”政策在内的各种利空袭来影响，今日A股集体杀跌遭遇“黑色星期一”，其中沪指盘中跌超110点，创业板指一度跌超5%，虽然尾盘稍微收敛，但截至收盘，沪指仍跌2.34%，深成指跌2.65%，创指跌2.84%。两市全天成交额近1.4万亿，北向资金净流出近130亿。盘面而言，除部分有色、科技逆势飘红外，其余所有板块均有不同程度的下跌，金融权重皆墨，白酒、医疗等赛道股全灭，贵州茅台一度跌破1800元，通策医疗封死跌停。两市风声鹤唳，市场人气和风险偏好降到冰点。

应对策略：
极端后又极端，这种全面又惨烈的重挫可以说让人陷入绝望，但从乐观角度看，也意味着新的机会可能不远了！我们重申“震荡市”，反弹或许即将开始，现阶段权当磨炼耐心，策略上保持谨慎乐观，操作上不追高，不重仓，慢一拍跟紧一步。

关注板块：
智盈大师中估值吸引力60%，波段情绪0%。考虑市场调整充分，故继续保留关注提前打埋伏的“调味品”和正处于景气周期的“科技”。尊重市场规律和趋势，坚持纪律定式操作，和好机会结盟，和时间做朋友。

投资顾问：A0880617050004
股市有风险 投资需谨慎 收起d",0,0,0
华宇软件sz300271,2021-07-25:2021-07-26,50,45,双减政策,4663237704944815,6501784454,华宇软件 sz300271 华宇软件：“双减政策”对公司业务影响不大，点击链接查看更多->O华宇软件：“双减政策”对公司业务影响不大,1,0,0
哆哆哆2018010,2021-07-25:2021-07-26,50,46,双减政策,4663235582888167,6668056827,#双减意见如何规范学生作业和校外培训#双减之前说被迫上辅导班又累又费钱，最好全部取缔大家都不上；政策发布了，又觉得有钱人可以一对一辅导，对于普通人来说优质教育资源获取更难了，不应该取缔。这年头，普通老百姓真的太难了。,0,0,0
罗召均律师,2021-07-25:2021-07-26,50,46,双减政策,4663235108668897,1969534994,"#双减政策的落地能缓解鸡娃焦虑吗#

内卷的氛围已经起来了，双减政策可能只能治标而不治本

生育、抚养孩子的焦虑并不是一蹴而就的，这是长久以来的教育、就业、买房等综合因素导致的。

且如今内卷声势浩大，已经无法轻易的扑灭了。家长们一心只想提供最好的教育条件给孩子，即便现在从明面上禁止学科类的培训教育，但只要目前教育资源分配不均的现状不改变，家长们就永远都还会有给孩子补课的现实需求。

家长们焦虑，是因为教育培训机构多吗？很明显不是。就是因为家长们的教育焦虑，教育培训机构才有市场，所以才导致教育培训机构大行其道的。

如今的双减政策压制了教育培训机构，使得更多的从业者失去了工作，可家长们的焦虑却完全没有缓解。

再者，双减的政策实际上能起到压制培训机构的作用吗？未见得。

政策刚刚出台，培训机构已经有了相应的对策，可能改头换面之后，就会披着另外的外衣，大行原来的补课培训之事。 收起d",0,0,1
贾敬华,2021-07-25:2021-07-26,50,47,双减政策,4663233069190808,1157539917,"#双减政策的落地能缓解鸡娃焦虑吗# 今年家中孩子高考，被省内一所高校录取。从一名普通家长的角度谈谈这个话题，双减政策落地能够减轻学生的负担，但这或许很难根治家长心中的焦虑，也不会减轻孩子的课业负担。

说白了，几十年大环境催生的精英教育模式，不会因为又关政策的出台就消失，这很大程度取决于家长的心态。笔者是70后，小时候上学是非常轻松的，每周休一天半。每天的作业基本半小时搞定，没有什么课外辅导班，也没有课外作业。

到了70后生儿育女后，体会了没有特长在职场的尴尬，就开始拼命让娃学习各种特长，拼命让娃学习，成为尖子生。笔者家的孩子没上辅导班和特长班，学习成绩一般，录取的专业是自己喜欢的，这就足够了。不过，其他家长是看不惯笔者这种做法的，认为孩子可以上更好的大学。

试想，如果家长们的攀比心理没有改善，双减政策出台又如何？家长们可以找老师去一对一辅导，这个政策是很难约束的。更何况，现在还有网上教学。所以说，家长的心态不改变，双减政策落地也很难缓解鸡娃焦虑。#V光新星# 收起d",2,3,12
中国经济时报,2021-07-25:2021-07-26,50,47,双减政策,4663232319197889,1749604875,"【专访丨#吴遵民#：疏堵结合力促教育回归本位】——访华东师范大学教育学部教授、博士生导师 吴遵民

中共中央办公厅、国务院办公厅于近日印发《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》，一系列布局“双减”的举措（减轻义务教育阶段学生作业负担和校外培训负担）终被公之于众，标志着力促教育公平与均衡发展的政策棋局悄然落子。

对于“双减”政策影响下的校外教育发展路径该如何转向？中国经济时报记者于7月24日专访了长期专注教育政策研究的华东师范大学教育学部教授、博士生导师吴遵民，以期释疑。O网页链接 收起d",0,0,0
广西日报,2021-07-25:2021-07-26,50,47,双减政策,4663231971331151,3514732862,"【延长课后服务、学前儿童不搞线上培训……广西这样做！】7月24日，中共中央办公厅、国务院办公厅印发《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》（俗称“双减”政策），该政策一经发布，立即引起社会广泛关注。
“双减”政策出台后，学校将怎样提升教学服务水平？校外培训机构会有哪些调整？家长们如何看待“双减”政策的出台？对于这一政策，广西将如何落地？一起来看广西的情况↓ ↓ ↓
O延长课后服务、学前儿童不搞线上培训……广西这样做！ 收起d",2,1,4
云湾基金,2021-07-25:2021-07-26,50,47,双减政策,4663231552163232,6058849695,"☔️7月26日☔️【证通财富·盘后报道】

📍A股三大指数今日集体大跌📉📉📉，行业板块呈现普跌态势，酿酒、保险、医疗领跌📉，有色金属逆市上涨📈

📍“双减”政策发布 多家A股公司紧急回应

📍加快推进煤炭优zhi产能释放

📍八部门从四方面调控楼市 多地应声加码

#基金##理财##财经# 收起d",0,0,0
听听FM,2021-07-25:2021-07-26,50,48,双减政策,4663230541073952,5168259491,7月24日，中共中央办公厅、国务院办公厅正式对外发布《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》，从减轻学生课业负担、提升学校课后服务水平、规范校外培训机构等多个方面提出要求，力度之大，指导之细，前所未有。O 7月26日17:45 ， 北京城市广播副中心之声《教育面对面》，邀请教育专家、校长与家长和学生一同问计“双减”政策。@北京城市广播FM1073 收起d,0,0,1
中国商报,2021-07-25:2021-07-26,50,48,双减政策,4663228884063837,1958132051,【“双减”政策重击校外培训 研究员：根本上要打破“唯分是从”困局】7月24日，#教培双减新政落地#，明确校外培训将从严治理。其中提到，校外培训机构不得占用国家法定节假日、休息日及寒暑假期组织学科类培训。7月26日，A股、港股教育股集体下跌。新东方、豆神教育等称有重大不利影响。上海市教科院民办教育研究所所长、研究员董圣足认为，治理校外培训机构是一个极其复杂的系统工程。从长远看，全面打破学校教育“唯分是从”困局，才能有效降低广大学生及其家长在“补差培优”方面的所谓“刚需”。#新东方称考虑采取适当合规措施# L中国商报的微博视频 收起d,4,1,11
股市风暴小刘,2021-07-25:2021-07-26,50,48,双减政策,4663228619296545,2199857332,"股市风暴 【今日收盘：教育股掀跌停潮 沪指放量下跌2.34%】两市成交额创年内新高，沪指收报3467.44点，跌幅2.34%。

7月26日，A股三大指数集体低开。受“双减”政策影响，教育股全线走跌，中公教育等多股跌停，港股新东方盘中跌逾40%。白酒及医药股再度下探，水井坊、酒鬼酒等多股跌停，贵州茅台失守1800元，股价创年内新低；药明康德一度跌超7%。主要指数集体跳水，沪指跌破3500点；创业板指盘中跌逾5%，午后跌幅有所收窄。盘面上，食品饮料等大消费板块跌幅居前。题材概念上，白酒概念领跌。沪深两市成交额再度站上1.4万亿元，创年内新高，北向资金净卖出超120亿元。 收起d",0,0,0
吴XY_,2021-07-25:2021-07-26,50,49,双减政策,4663228015580995,2516020762,"最近看了很多关于“双减”政策的舆论，我觉得培养一个身心健康的孩子才是最重要的。抓好她的行为习惯 学习习惯 培养她热爱阅读 独立思考的能力，这些说起来容易做起来也是要费一番功夫。

而这些都需要家长花时间和精力来付出的，绝不是把孩子送去各种补习班就完事儿了。唯成绩论是不可的，希望勿忘初心，不被大环境下的教育焦虑所影响，做个佛系麻麻。

热爱生活才能热爱学习，而学习的最终目的：一生都热爱生活。 收起d",1,0,2
巨丰财经,2021-07-25:2021-07-26,50,49,双减政策,4663227302808190,2619203540,"【创业板午后指跌破3300点 市场快速释放调整风险】股市
作者|丁臻宇  编辑|李俞慧

盘面简述

截至收盘，沪指跌2.34%，深成指跌2.65%，创业板指跌2.84%，两市成交额超1.4万亿。盘面上，航天航空一枝独秀，酿酒、保险、医疗、文教休闲、民航机场、旅游酒店、电信运营、房地产、医药、文化传媒、银行、汽车等跌幅居前。题材股方面，钠离子电池、LED、转基因、特高压、储能、中芯概念、刀片电池等领涨，白酒、医疗美容、化妆品概念、超级品牌、在线教育、租售同权、在线旅游等跌幅居前。大盘高位震荡，建议把握调仓换股机会，高抛低吸为主。

板块方面

MINILED概念走强：瑞丰光电涨停，雷曼光电、华灿光电、智云股份、国星光电涨幅居前。

消息面

“双减”政策落地：培训机构不得上市 不得占用假期

近日，中共中央办公厅、国务院办公厅印发了《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》，并发出通知，要求各地区各部门结合实际认真贯彻落实。

碳达峰碳中和“1+N”政策体系即将发布 十大领域要创新转型

7月24日，在主题为“全球绿色复苏与ESG投资机遇”的全球财富管理论坛2021北京峰会上，中国气候变化事务特使解振华表示，我国碳达峰碳中和“1+N”的政策体系将很快发布。

报告称人民币已成为第三大国际货币 超过日元、英镑

中国人民大学国际货币研究所24日发布的《人民币国际化报告2021》显示，人民币国际化指数(RII)为5.02，同比大幅增长54.20%，创下历史新高。人民币使用程度超过日元和英镑，成为第三大国际货币。2020年四个季度，RII分别为4.10、5.19、5.14、5.02，呈现出大幅攀升、高位震荡特点。

巨丰观点

截至收盘，沪指跌2.34%，深成指跌2.65%，创业板指跌2.84%，两市成交额超1.4万亿。盘面上，航天航空一枝独秀，酿酒、保险、医疗、文教休闲、民航机场、旅游酒店、电信运营、房地产、医药、文化传媒、银行、汽车等跌幅居前。题材股方面，钠离子电池、LED、转基因、特高压、储能、中芯概念、刀片电池等领涨，白酒、医疗美容、化妆品概念、超级品牌、在线教育、租售同权、在线旅游等跌幅居前。

国防军工走强：通光线缆、上海瀚讯、长城军工、新疆众和涨停，图南股份、振华科技、抚顺特钢、泰胜风能、广联航空、中船防务、七一二、光启技术等涨逾7%。

有色金属走强：宏达股份、鹏欣资源、新疆众和、鑫铂股份、驰宏锌锗涨停，株冶集团、东方锆业、华丰铝业、北方稀土、深圳新星、攀钢钒钛涨幅居前。

输配电气走强：通光线缆、青岛中程、上能电气、中国西电、天正电气、平高电气、泰胜风能、国电南瑞、保变电气、宝光股份冲板，国电南自、中环装备、正泰电器、许继电气涨逾5%。

巨丰投顾认为最近三个月来市场板块轮动加速，结构性行情愈演愈烈，这是内外部环境不支持A股全面上涨的一种选择。7月以来，A股宽幅震荡，赛道股、核心资产股、周期股此起彼伏，多空双方存在巨大的分歧。公募基金半年报披露，二季度加仓6500亿，集中在医药、科技、新能源板块，形成了新抱团。周五美股创历史新高，义务教育“双减”政策落地，上海上调房贷利率等消息总体利好A股，但周一开盘A股并未高开，并跟随港股出现杀跌，酿酒、保险、医疗、医药、文教休闲等板块大跌，仅有军工、有色等个别板块逆势上涨。中报行情已经展开，可重点关注业绩超预期而上半年股价表现平淡的绩优股，对于近期热门股则要注意因业绩不达预期而出现调整的风险。

来源：好股票

作者:丁臻宇 执业证书:A0680613040001

免责声明：陕西巨丰投资资讯有限责任公司（以下简称""巨丰投顾""）出品的所有内容、观点取决于市场上相关研究报告作者所知悉的各种市场环境因素及公司内在因素。盈利预测和目标价格的给予是基于一系列的假设和前提条件，因此，投资者只有在了解相关标的在研究报告中的全部信息基础上，才可能对我们所表达的观点形成比较全面的认识。巨丰投顾出品内容仅为对相关标的研究报告部分内容之引用或者复述，因受技术或其它客观条件所限无法同时完整提供各种观点形成所基于的假设及前提等相关信息，相关内容可能无法完整或准确表达相关研究报告的观点或意见，因而仅供投资者参考之用，投资者切勿依赖。任何人不应将巨丰投顾出品内容包含的信息、观点以及数据作为其投资决策的依据，巨丰投顾发布的信息、观点以及数据有可能因所基于的研究报告发布日之后的情势或其他因素的变更而不再准确或失效，巨丰投顾不承诺更新不准确或过时的信息、观点以及数据，所有巨丰投顾出品内容或发表观点中的信息均来源于已公开的资料，我公司对这些信息的准确性及完整性不作任何保证。巨丰投顾出品内容信息或所表达的观点并不构成所述证券买卖的操作建议。相关内容版权仅为我公司所有，未经书面许可任何机构和个人不得以任何形式转发、翻版、复制、刊登、发表或引用。 收起d",0,0,0
财新周刊,2021-07-25:2021-07-26,50,49,双减政策,4663226296177481,1678221494,"【今日收盘：教育股掀跌停潮 沪指放量下跌2.34%】两市成交额创年内新高，沪指收报3467.44点，跌幅2.34%。

7月26日，A股三大指数集体低开。受“双减”政策影响，教育股全线走跌，中公教育等多股跌停，港股新东方盘中跌逾40%。白酒及医药股再度下探，水井坊、酒鬼酒等多股跌停，贵州茅台失守1800元，股价创年内新低；药明康德一度跌超7%。主要指数集体跳水，沪指跌破3500点；创业板指盘中跌逾5%，午后跌幅有所收窄。盘面上，食品饮料等大消费板块跌幅居前。题材概念上，白酒概念领跌。沪深两市成交额再度站上1.4万亿元，创年内新高，北向资金净卖出超120亿元。O网页链接 收起d",1,0,4
呜呜_Ponyo,2021-07-25:2021-07-26,50,49,双减政策,4663226035866115,1972677971,"领导让研究教育双减政策
这距离我们最近的就是这个学前了
不想自己教育的话
以后孩子的出生日期都要仔细算好
2郑州",0,0,0
蔡锦青-德胜华恒,2021-07-25:2021-07-26,50,49,双减政策,4663224920971243,5617677886,"以前觉得做教育培训也是做教育
为了祖国的未来
培养的是祖国的花朵
是值得做的 是符合价值观的
做教育培训是很有追求很有情怀的一件事情

教育双减政策的出台
却把K12课外辅导培训打出了妖怪原型
新东方市值打成了1.5折
好未来
高途
……
和K12相关的教育上市企业市值纷纷飘落
还好 我们做的是技能培训
国家支持

另：我们欢迎👏从K12培训机构流出的优秀人才 2北京·中国证监会 收起d",0,0,1
南方基金,2021-07-25:2021-07-26,50,49,双减政策,4663224480042931,1726551832,#基金# “双减”政策落地，教育股普遍大跌！上周还发生哪些大事？ O“双减”政策落地，教育股普遍大跌！上周还发生哪些大事？,9,11,9
微博投票,2021-07-25:2021-07-26,50,50,双减政策,4663221216090571,7005349222,#双减意见如何规范学生作业和校外培训# 这次出台的“双减”政策，给教育培训机构造成了严重打击，也让不少网友觉得是不是可以“不用那么卷了”。你觉得 #“双减”政策落地，内卷能停止吗？“双减”政策落地，内卷能停止吗？,1,0,0
锂水治不了福报,2021-07-25:2021-07-26,50,50,双减政策,4663220662700505,1222747891,双减政策让教培行业整体杀估值，但今天的指数崩盘真的如所谓“自由市场派”说的那样，是各类资金对“有形的手”的不信任吗？持这种观点的人，对于市场的敏感性太差太差了，或者一开始就是有罪推论。上周开始，基金老抱团就出现了明显的维稳指标股（宁德、茅台），对二线股边托边砸的迹象，也就是抱团松动。在这个点位出现一些外力，加速这个过程一点都不意外。 收起d,0,1,0
我是李好奇,2021-07-25:2021-07-26,50,50,双减政策,4663219995544416,6285197643,"如果一直鸡娃、内卷下去，即使开放三胎年轻人还是不敢生孩子，因为现在的教育成本高得太过离谱。教育公平、减少攀比，是缓解鸡娃焦虑的重要一环。

从双减政策的初衷看，就是为了构建教育良好生态。目前大环境下的教育资源分配不平衡、家庭条件差异较大等问题，让教育内卷变得更加严重。在校外培训机构受到严格监管的背景下，一些条件富裕的家庭为了追求更好的教育，可能会单独寻找优质的课外培训资源。如果课外教育成本被垫高，那么对于很多普通家庭来说，教育资源不平衡的焦虑会更加严重。如果不推进教育评价改革，会很难把学生从学业负担中解放出来。#双减政策的落地能缓解鸡娃焦虑吗# #v光新星# 收起d",33,107,460
愿20170921,2021-07-26:2021-07-27,50,1,双减政策,4663707361348842,6369431945,我想问“双减”这个政策的提出，有没有征求过群众的意见，国家的高考 中考制度不变革，一味的去减负有用吗,0,0,12
sclslw123,2021-07-26:2021-07-27,50,1,双减政策,4663707327534552,1216665287,“双减”政策落地引行业巨变 教培类公司须转型另谋出路 O“双减”政策落地引行业巨变 教培类公司须转型另谋出路,0,0,0
lanhaijun,2021-07-26:2021-07-27,50,1,双减政策,4663706631803505,1405067605,“双减”政策落地引行业巨变 教培类公司须转型另谋出路 O“双减”政策落地引行业巨变 教培类公司须转型另谋出路,0,0,0
小樱kang,2021-07-26:2021-07-27,50,1,双减政策,4663706040933334,5324951337,"#双减意见如何规范学生作业和校外培训#
身为从业者，对于政策的理解是：政策是好，虎头蛇尾！
政策本身很好，职业教育前景很大，身边都是本科毕业的朋友，出来后第一份工作2500，三年后达到月薪过万的每天工作10h+。偶然接触一个朋友高中没毕业就读了技校，学的建筑渲染，出来后第一份工作4000+，半年后就没跌出过一万……
网上公布的文件和发言者，让我们看到了诸多严打的策略，却没看到政策后职业教育该如何规划？如何发展？流于表面的口号只会让市场慌张，消费者再一次深陷慌张 收起d",0,4,3
好未来TAL_,2021-07-26:2021-07-27,50,1,双减政策,4663705990862267,6508524743,好未来 TAL “双减”政策落地：试点城市广州突击抽查校外培训机构！粤教育厅：今秋起推行课后服务“5+2”模式，点击链接查看更多->O“双减”政策落地：试点城市广州突击抽查校外培训机构！粤教育厅：今秋起推行课后服务“5+2”模式,0,0,0
临风点梦8248,2021-07-26:2021-07-27,50,1,双减政策,4663705869227672,6432933924,"#教育# 近期有双减政策的出台，因为有对外合作的影响，我的项目首当其冲。对外，厂商侧等着给一个答复，对内，研发在问现有的需求还做不做，做了是不是在增加沉没成本，对上，领导还在问我后续规划是什么样子。

如果说经验教训是什么，昨天看的公众号给我了启发，也想到了早期读的书的内容： 如何还没有失败的时候，提前假设失败到来，提前做好预案。 任何时候，不管是公司项目或者是个人发展，都需要第二条曲线。在高峰时假设低谷时的到来，持续保持稳定的增长。 收起d",0,1,1
马斯克主义者,2021-07-26:2021-07-27,50,1,双减政策,4663705633559131,5685770003,#双减政策的落地能缓解鸡娃焦虑吗#以后家长的水平就成了你家孩子的起跑线。各安天命吧。,0,1,10
用户5375242718,2021-07-26:2021-07-27,50,1,双减政策,4663705582963661,5375242718,"【诸葛七律•国文闲言】
第六百三十期
节能减碳商业模式设计及风险防控培训班招生简章
（草案）
“碳达峰、碳中和”的号角已经吹响！。减碳节能行业成为新的大风口！
市场需要节能减碳商业模式设计 如此巨大的需求！行业需要风险预判和防控！这是谁的机会？谁的风口？
律师！！法律服务深入减碳、节能蓝海的窗口期已经打开！！
律师如何介入？如何开拓？新业务的核心点在哪里？什么样的能力可以在未来创造价值？
我们将读“3060“国家政策，挖掘市场机会，剖析节能减碳实现路径、解读节能行业特点，赋予您构建减碳节能商业模式设计能力和风险防控的机会已经来临！
让您迅速成为“碳达峰•碳中和”节能领域专业律师，抢占市场先机！
中国节能协会节能服务委员会（EMCA）将特邀节能领域行业专家、国际课题研究者、国家标准执笔人等行业专家进行专业分享，开拓业务新思路，普及节能减碳知识，紧扣节能领域热点问题，并结合项目案例进行深度分析，致力打造节能减碳专业商务律师，提高法律应用于渠道拓展的实务能力，开拓新业务，畅游新蓝海！
………
课程安排
（一）减碳节能与合同能源管理
1、合同能源管理的起源及概念的发展 2、合同能源管理的主要商务模式及发展趋势 3、减碳与合同能源管理业务流程 4、节能服务产业最新商业模式现状及分析 5、新国标《合同能源管理技术通则》的修订背景6、合同能源管理的发展情况及新标准的应用场景7、碳达峰与碳中和目标对节能服务产业的机遇与挑战 8、律师新市场，节能减碳新业务
（二）减碳节能商业模式与合同能源管理项目运作篇 1、合同能源管理项目成功的重要原则及主要筛选原则 2、合同能源管理项目的诉讼情况分析3、合同能源管理项目法律风险识别与防范4、节能诊断、能源基准与节能方案设计5、节能服务合同谈判、签订与履行管理
（三）能源费用托管型的理解与适用1、能源费用托管型合同文本的详细解读与分析2、能源费用托管型合同的适用范围和注意事项！
知识无限！机会无限！未来无限！
草案！期待着您的关注和意见！
我们一起把双碳的事业推动！ 收起d",0,0,0
不太甜的小甜饼,2021-07-26:2021-07-27,50,2,双减政策,4663705218848544,2934167671,//@小馨甜妈:这个解读很精准。//@爱写清单的俩娃妈妈:现在“双减”政策下来，各种培训机构恐怕会成为历史，接下来的教育任务要教给家长了。@爱编程的魏校长 的这个学霸家长训练营显得太重要了 抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,0,0
首席割肉大师,2021-07-26:2021-07-27,50,2,双减政策,4663705113460747,6864630046,"教育这一重拳，也是跟市场充分沟通的。从1月就有陆续消息，政策等出台。直到双减这次，很超预期。

所以其他行业不用太恐慌，就算要挨一拳，也会先告诉你的。

O【东吴零售社服】K12教培政策梳理：从1月中纪委点名到7月“双减”落地，影响深远",0,0,0
我是黄亿亿,2021-07-26:2021-07-27,50,2,双减政策,4663704316546142,5675147535,"#双减政策##教育热点#
卷的主要原因是怕比不过别人
但其实和别人比就是一个伪命题
如果只做自己想做的事
只追求自己比自己好
那焦虑也就减轻了
毕竟比自己好只有一个比较对象
比别人好有无数个对象",0,1,0
YJYL21,2021-07-26:2021-07-27,50,2,双减政策,4663704237383971,5399596785,国家人口年龄结构应该是出.问题了。“双减”之类的政策推的那么快，也是为三胎政策铺平道路吧。,0,0,3
至京山人-,2021-07-26:2021-07-27,50,2,双减政策,4663704060436766,1446684981,#双减政策# 一些大V还在拼命鼓吹，其实没有看清国家政策导向。是技术的一点创新重要，还是解决育儿压力、释放家长焦虑和出生率下降问题重要，答案是显而易见的。目前仍在鼓吹的，已经不是坏，只是蠢了。,0,2,2
蒙奇奇的BOX,2021-07-26:2021-07-27,50,2,双减政策,4663703826598134,2239070110,这几天闹的沸沸扬扬“双减政策”，说白了，最终还得“拼妈”…,0,0,4
小肘子666,2021-07-26:2021-07-27,50,3,双减政策,4663703285531452,2960429055,"双减的政策六月份就开始传
终于落地了 一直以为
这个工作这个公司干十年八年不成问题
然后就要失业了。。。
终究也要被大背景下的洪流冲散了
因为知道消息比较早也没有特别焦虑，反倒看得开
大不了换行业，大不了换城市
回过头来，对公司有些感慨
毕业四年，在外面花费的每一分钱都是工作所得，让我可以坦然做自己，可以有自由的时间去支配，这几年在公司过得非常快乐，很热爱这份工作，真的希望公司也可以好下去
PS：迷茫小姐妹自从开完会，从以后可以找什么工作开始，到鸿星尔克哪双鞋最好看结束
哈哈哈哈哈哈心都挺大
说心态一点都不受影响是假的
拥抱变化把
一辈子本来就是起起落起起起起起起
关关难过关关过 雄起 收起d",1,16,9
helenelove,2021-07-26:2021-07-27,50,3,双减政策,4663703259323402,2034531987,"#双减意见如何规范学生作业和校外培训#
培训机构疯狂反扑，作为家长支持国家政策，我们小时候没有培训机构不也好好的。 2杭州",0,0,0
个股资讯,2021-07-26:2021-07-27,50,3,双减政策,4663703205317055,6456772530,首都在线 sz300846 投资者提问：教育部的双减政策对贵公司有影响吗?，点击链接查看更多->O投资者提问：教育部的双减政策对贵公司有影响吗?,0,0,0
甜橙橙2023,2021-07-26:2021-07-27,50,3,双减政策,4663702945532884,5725512585,"“双减”政策来了，在教培行业多年的我很淡定

专门做课外辅导，最开始我也是依托机构的，有连锁机构，也有名校附近的小机构。除了常规上课，我自己有两条规定：一是每节课后跟家长反馈孩子的上课情况；二是课后改作文，非常具体、仔细的那种批改。

那时还没有微信，我就打电话或者用飞信联系家长。如果是10人以上的班，我每节课后联系一部分同学的家长，一般每2-3节课后，家长就能接到一次反馈。

后来，有两个情况：一是我的生源很稳定，新生也很多；二是来机构主动给我加提成。

又过了几年，我自己出来成立个小工作室，再后来，又获得了合法校外托管的资质，探索托管+语文辅导的模式。因为只喜欢上课，只精于语文，所以一直只做语文。期间，有很多人来跟我谈合作招生，谈合作其它学科，谈扩大经营，谈兼做某科目AI课，谈增设书法等科目，我都拒绝了。

不做宣传，不设团购优惠价，介绍新学生我不给介绍费。扛过了2020年，在2021年我也很淡定。转型做读书会，做弥漫书香的托管，也很好。

“双减”以后，坚守在教培行业的，是经过市场检验的老师。我庆幸我是退潮之后，被证明没有裸泳的那类人。 收起d",0,0,1
由一里,2021-07-26:2021-07-27,50,3,双减政策,4663702920103205,1256911251,//@爱写清单的俩娃妈妈:现在“双减”政策下来，各种培训机构恐怕会成为历史，接下来的教育任务要教给家长了。@爱编程的魏校长 的这个学霸家长训练营显得太重要了 抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助：http://t.cn/RfdBWwP,0,0,0
boyakids博雅小学堂,2021-07-26:2021-07-27,50,3,双减政策,4663702450345155,5608411944,#双减政策的落地能缓解鸡娃焦虑吗# 教育走向“高投入低回报”下行通道，挤压培训资本泡沫是对家庭的风险预警。就个体决策而言，遵循教育的内在规律，坚守教育的长远目标，以不变应万变才是万全之策。在改革的大变局之中，掌握主动权的，永远是那些非投机的、致力于培养终身学习的长期主义者。 O应试培训已死 大变局中谁是最终的受益者？ 收起d,0,0,0
新财富杂志,2021-07-26:2021-07-27,50,4,双减政策,4663701313164314,1708922835,【K12教培政策梳理：从1月中纪委点名到7月“双减”落地，影响深远】“双减”主要集中在K12教培；推荐受政策风险较小，成长确定性较高的高等教育板块：此次“双减”主要集中在K12教培领域，对以K12教培为主营业务的上市公司有较为重大和深远的影响，这些公司或将面临转型，短期内我们持有审慎观望态度。而对于高等教育，职业教育，成人教育等，不属于此次政策监管的对象，受政策风险较小，内生+外延带来确定性高成长，推荐中教控股，希望教育，中国科培，华夏视听教育等，建议关注宇华教育，新高教集团等。（东吴零售社服）#分析师研报# O【东吴零售社服】K12教培政策梳理：从1月中纪委点名到7月“双减”落地，影响深远 收起d,7,0,12
潇湘陈年老韭,2021-07-26:2021-07-27,50,4,双减政策,4663700680343640,2824087490,#双减意见如何规范学生作业和校外培训# #拯救不开心# #对全国优化生育政策电视电话会议作出重要批示# 股市亏钱，来点欢乐的吧。夏令营体育老师都是学数学的,0,0,3
云月walk,2021-07-26:2021-07-27,50,4,双减政策,4663700655179381,1533856093,"全国优化生育政策电视电话会议作出重要批示，强调减轻群众生育、养育、教育负担，实施好三孩生育政策。
解读一下，减轻群众的生育，就是医疗负担，养育涉及衣食住行，教育负担就是“双减政策”！看到了吗？近期一系列的政策，都是为了实施好三孩生育政策。相关的医疗，消费，教育等板块大跌不足为奇了！ 2兰州 收起d",0,0,0
成都商报成都儿童团,2021-07-26:2021-07-27,50,4,双减政策,4663700096548932,5970370396,7月23号，随着一纸“双减”政策的公布，教培行业这辆高速飞奔的列车重重地踩下了刹车。7 月 23 日及 26 日两个交易日，教育类上市公司们的市值至少有 2000 亿元灰飞烟灭。学科培训的黄金时代，就此戛然而止。O再见，教培行业的黄金时代,0,0,0
垚鑫7777,2021-07-26:2021-07-27,50,4,双减政策,4663699741347387,1870975653,三孩政策和《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》简称“双减政策”，是在现今贫富差距严重，阶层分化严重，且劳动人口大减，年轻人内卷，生活负担大的大背景下，通过减负让生活养育成本减低，减低生育成本，加大生育意愿，增加未来可用于劳动人口。但富人可以高价请家教或国外念书，培养孩子。以前普通家庭通过只生一个孩，把钱花在一个孩子身上进行精英式养育；“双减”出来后，普通人是减少了单个孩的养育成本，那么多生几个后，普通人的孩子没有额外的努力学习，怎能跨越阶层？那么只能成为给经营阶层打工的普通劳动力。 2沈阳·兴顺街 收起d,1,2,4
