screen_name,date_range,total_page,current_page,keyword,mid,uid,p_text,reposts_count,comments_count,attitudes_count
愛鋺庭,2021-08-10:2021-08-11,50,35,双减政策,4669012644729471,7592149175,教育局的“双减”政策出台，减负孩子的课程培训负担，也减负了家长的经济负担，孩子的学习是否需要补习？这件事情很难判别，但是孩子的学习和成长离不开父母的培养，让孩子自己养成良好的学习习惯，那么孩子不参加课程补习班，也一样会出众。双减政策的目的，在于让教育回归本真，形成以家庭教育为基础、学校教育为基石、社会教育为补充的一个良性循环和互动的大教育环境，更好的为国家培养高质人才。 2本溪 收起d,0,0,0
商晓娜作品工作室,2021-08-10:2021-08-11,50,35,双减政策,4669011914393411,5745750384,“双减政策”落地，政策提出不得开展面向学龄前儿童的线上培训，严禁以学前班、幼小衔接班、思维训练班等名义面向学龄前儿童开展线下学科类（含外语）培训。萌娃即将在九月升入一年级，不上辅导班，也能顺利幼小衔接，顺利缓解“开学焦虑症”吗？@商晓娜 O不上辅导班，在家也能get幼小衔接技能,1,1,1
穆满起,2021-08-10:2021-08-11,50,35,双减政策,4669011599558683,1301121793,"《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》全文如下：

为深入贯彻党的十九大和十九届五中全会精神，切实提升学校育人水平，持续规范校外培训（包括线上培训和线下培训），有效减轻义务教育阶段学生过重作业负担和校外培训负担（以下简称“双减”），现提出如下意见。

一、总体要求

1.指导思想。坚持以习近平新时代中国特色社会主义思想为指导，全面贯彻党的教育方针，落实立德树人根本任务，着眼建设高质量教育体系，强化学校教育主阵地作用，深化校外培训机构治理，坚决防止侵害群众利益行为，构建教育良好生态，有效缓解家长焦虑情绪，促进学生全面发展、健康成长。

2.工作原则。坚持学生为本、回应关切，遵循教育规律，着眼学生身心健康成长，保障学生休息权利，整体提升学校教育教学质量，积极回应社会关切与期盼，减轻家长负担；坚持依法治理、标本兼治，严格执行义务教育法、未成年人保护法等法律规定，加强源头治理、系统治理、综合治理；坚持政府主导、多方联动，强化政府统筹，落实部门职责，发挥学校主体作用，健全保障政策，明确家校社协同责任；坚持统筹推进、稳步实施，全面落实国家关于减轻学生过重学业负担有关规定，对重点难点问题先行试点，积极推广典型经验，确保“双减”工作平稳有序。

3.工作目标。学校教育教学质量和服务水平进一步提升，作业布置更加科学合理，学校课后服务基本满足学生需要，学生学习更好回归校园，校外培训机构培训行为全面规范。学生过重作业负担和校外培训负担、家庭教育支出和家长相应精力负担1年内有效减轻、3年内成效显著，人民群众教育满意度明显提升。

二、全面压减作业总量和时长，减轻学生过重作业负担

4.健全作业管理机制。学校要完善作业管理办法，加强学科组、年级组作业统筹，合理调控作业结构，确保难度不超国家课标。建立作业校内公示制度，加强质量监督。严禁给家长布置或变相布置作业，严禁要求家长检查、批改作业。

5.分类明确作业总量。学校要确保小学一、二年级不布置家庭书面作业，可在校内适当安排巩固练习；小学三至六年级书面作业平均完成时间不超过60分钟，初中书面作业平均完成时间不超过90分钟。

6.提高作业设计质量。发挥作业诊断、巩固、学情分析等功能，将作业设计纳入教研体系，系统设计符合年龄特点和学习规律、体现素质教育导向的基础性作业。鼓励布置分层、弹性和个性化作业，坚决克服机械、无效作业，杜绝重复性、惩罚性作业。

7.加强作业完成指导。教师要指导小学生在校内基本完成书面作业，初中生在校内完成大部分书面作业。教师要认真批改作业，及时做好反馈，加强面批讲解，认真分析学情，做好答疑辅导。不得要求学生自批自改作业。

8.科学利用课余时间。学校和家长要引导学生放学回家后完成剩余书面作业，进行必要的课业学习，从事力所能及的家务劳动，开展适宜的体育锻炼，开展阅读和文艺活动。个别学生经努力仍完不成书面作业的，也应按时就寝。引导学生合理使用电子产品，控制使用时长，保护视力健康，防止网络沉迷。家长要积极与孩子沟通，关注孩子心理情绪，帮助其养成良好学习生活习惯。寄宿制学校要统筹安排好课余学习生活。

三、提升学校课后服务水平，满足学生多样化需求

9.保证课后服务时间。学校要充分利用资源优势，有效实施各种课后育人活动，在校内满足学生多样化学习需求。引导学生自愿参加课后服务。课后服务结束时间原则上不早于当地正常下班时间；对有特殊需要的学生，学校应提供延时托管服务；初中学校工作日晚上可开设自习班。学校可统筹安排教师实行“弹性上下班制”。

10.提高课后服务质量。学校要制定课后服务实施方案，增强课后服务的吸引力。充分用好课后服务时间，指导学生认真完成作业，对学习有困难的学生进行补习辅导与答疑，为学有余力的学生拓展学习空间，开展丰富多彩的科普、文体、艺术、劳动、阅读、兴趣小组及社团活动。不得利用课后服务时间讲新课。

11.拓展课后服务渠道。课后服务一般由本校教师承担，也可聘请退休教师、具备资质的社会专业人员或志愿者提供。教育部门可组织区域内优秀教师到师资力量薄弱的学校开展课后服务。依法依规严肃查处教师校外有偿补课行为，直至撤销教师资格。充分利用社会资源，发挥好少年宫、青少年活动中心等校外活动场所在课后服务中的作用。

12.做强做优免费线上学习服务。教育部门要征集、开发丰富优质的线上教育教学资源，利用国家和各地教育教学资源平台以及优质学校网络平台，免费向学生提供高质量专题教育资源和覆盖各年级各学科的学习资源，推动教育资源均衡发展，促进教育公平。各地要积极创造条件，组织优秀教师开展免费在线互动交流答疑。各地各校要加大宣传推广使用力度，引导学生用好免费线上优质教育资源。

四、坚持从严治理，全面规范校外培训行为

13.坚持从严审批机构。各地不再审批新的面向义务教育阶段学生的学科类校外培训机构，现有学科类培训机构统一登记为非营利性机构。对原备案的线上学科类培训机构，改为审批制。各省（自治区、直辖市）要对已备案的线上学科类培训机构全面排查，并按标准重新办理审批手续。未通过审批的，取消原有备案登记和互联网信息服务业务经营许可证（ICP）。对非学科类培训机构，各地要区分体育、文化艺术、科技等类别，明确相应主管部门，分类制定标准、严格审批。依法依规严肃查处不具备相应资质条件、未经审批多址开展培训的校外培训机构。学科类培训机构一律不得上市融资，严禁资本化运作；上市公司不得通过股票市场融资投资学科类培训机构，不得通过发行股份或支付现金等方式购买学科类培训机构资产；外资不得通过兼并收购、受托经营、加盟连锁、利用可变利益实体等方式控股或参股学科类培训机构。已违规的，要进行清理整治。

14.规范培训服务行为。建立培训内容备案与监督制度，制定出台校外培训机构培训材料管理办法。严禁超标超前培训，严禁非学科类培训机构从事学科类培训，严禁提供境外教育课程。依法依规坚决查处超范围培训、培训质量良莠不齐、内容低俗违法、盗版侵权等突出问题。严格执行未成年人保护法有关规定，校外培训机构不得占用国家法定节假日、休息日及寒暑假期组织学科类培训。培训机构不得高薪挖抢学校教师；从事学科类培训的人员必须具备相应教师资格，并将教师资格信息在培训机构场所及网站显著位置公布；不得泄露家长和学生个人信息。根据市场需求、培训成本等因素确定培训机构收费项目和标准，向社会公示、接受监督。全面使用《中小学生校外培训服务合同（示范文本）》。进一步健全常态化排查机制，及时掌握校外培训机构情况及信息，完善“黑白名单”制度。

15.强化常态运营监管。严格控制资本过度涌入培训机构，培训机构融资及收费应主要用于培训业务经营，坚决禁止为推销业务以虚构原价、虚假折扣、虚假宣传等方式进行不正当竞争，依法依规坚决查处行业垄断行为。线上培训要注重保护学生视力，每课时不超过30分钟，课程间隔不少于10分钟，培训结束时间不晚于21点。积极探索利用人工智能技术合理控制学生连续线上培训时间。线上培训机构不得提供和传播“拍照搜题”等惰化学生思维能力、影响学生独立思考、违背教育教学规律的不良学习方法。聘请在境内的外籍人员要符合国家有关规定，严禁聘请在境外的外籍人员开展培训活动。

五、大力提升教育教学质量，确保学生在校内学足学好

16.促进义务教育优质均衡发展。各地要巩固义务教育基本均衡成果，积极开展义务教育优质均衡创建工作，促进新优质学校成长，扩大优质教育资源。积极推进集团化办学、学区化治理和城乡学校共同体建设，充分激发办学活力，整体提升学校办学水平，加快缩小城乡、区域、学校间教育水平差距。

17.提升课堂教学质量。教育部门要指导学校健全教学管理规程，优化教学方式，强化教学管理，提升学生在校学习效率。学校要开齐开足开好国家规定课程，积极推进幼小科学衔接，帮助学生做好入学准备，严格按课程标准零起点教学，做到应教尽教，确保学生达到国家规定的学业质量标准。学校不得随意增减课时、提高难度、加快进度；降低考试压力，改进考试方法，不得有提前结课备考、违规统考、考题超标、考试排名等行为；考试成绩呈现实行等级制，坚决克服唯分数的倾向。

18.深化高中招生改革。各地要积极完善基于初中学业水平考试成绩、结合综合素质评价的高中阶段学校招生录取模式，依据不同科目特点，完善考试方式和成绩呈现方式。坚持以学定考，进一步提升中考命题质量，防止偏题、怪题、超过课程标准的难题。逐步提高优质普通高中招生指标分配到区域内初中的比例，规范普通高中招生秩序，杜绝违规招生、恶性竞争。

19.纳入质量评价体系。地方各级党委和政府要树立正确政绩观，严禁下达升学指标或片面以升学率评价学校和教师。认真落实义务教育质量评价指南，将“双减”工作成效纳入县域和学校义务教育质量评价，把学生参加课后服务、校外培训及培训费用支出减少等情况作为重要评价内容。 收起d",0,0,4
三言两语说教育,2021-08-10:2021-08-11,50,36,双减政策,4669011533762169,3672266845,破解校外培训需求侧焦虑 “双减”政策才能真正落地 O破解校外培训需求侧焦虑 “双减”政策才能真正落地,0,0,0
三言两语说教育,2021-08-10:2021-08-11,50,36,双减政策,4669011428378318,3672266845,“双减”政策落地，校外培训班还能上吗？钱能退吗？四川省消委答疑#快资讯# O网页链接,0,0,0
三言两语说教育,2021-08-10:2021-08-11,50,36,双减政策,4669011280790550,3672266845,双减政策落地，影响最大的其实并非校外培训机构，而是这个群体#快资讯# O网页链接,0,0,0
穆满起,2021-08-10:2021-08-11,50,36,双减政策,4669010984309541,1301121793,"名校毕业生走出教培机构：60万元养刁了胃口，现在一切清零
2021-08-11 13:19 来源: 澎湃新闻
原标题：名校毕业生走出教培机构：60万元养刁了胃口，现在一切清零

四个月前，一篇《清北毕业生进教培机构是“内卷”吗？》的评论""席卷""微信圈朋友圈。据媒体报道，无论线下还是线上，清北学生都是教培行业青睐的对象，这些选拔制度的优胜者，拥有学生家长信赖的招牌。

然而，校外教育培训机构的“过度营销焦虑营销”“做生意不做教育”“教套路不教知识”乱象频发，直到近期的""双减""政策的实施，明确指出要全面整改并规范校外辅导机构。

教培机构背离教育初心，沦为“泡沫”。

近期，以高途为代表的各大教培机构纷纷宣布裁员，名校毕业生开始走出教培机构。

“一年保底60万元”

毕业后不到两周，陈琳收到离职的通知。她在2021年春季招聘中和一家线上教育机构教培行业的清北毕业生签下劳动合同意向书，但是7月13日，刚在北京大学邱德拔体育馆门口完成本科毕业的拨穗仪式，7月26日，她收到了离职的通知。从毕业到失业，前后不过13天。

“过去这几个月就像一场梦，现在是碎到不知从何捡起。”陈琳说。她入职这家线上教育机构，是靠朋友的“内推”。朋友在2020年秋招的时候加入了这家风头正盛的在线教育公司。“美好”，对方用这个词向陈琳概括自己在这家教培企业的工作。

某种意义上，朋友说的没有错，那称得上是教培最巅峰，也同样最为癫狂的年份。2020年，教培行业到达顶峰。疫情破开了线上教育的需求豁口，整个市场加速渗透，不断扩大。根据中国科学院大数据挖掘与知识管理重点实验室发布的《中国K12在线教育市场调研及用户消费行为报告》，K12教育行业的渗透率于2020年3月达到85%的峰值。课题组预测，2022年K12教育行业的渗透率预计能突破55%。

行业快速扩张，让从业人员的缺口不断扩大。陈琳还记得初入公司实习时，办公室的座位不断在调换，""因为每天都有人在加入""。隔壁工位的同事和陈琳聊天，说起自己入职时，""从简历投出去到最后拿到正式录取通知，前后只用了3天。""

揽人的同时，教培行业将入行门槛逐渐抬升，名校毕业生成为香饽饽。

图片来源：中青评论

“他们需要名校名师，帮他们打响招牌。”面试时，教培机构的人力资源告诉陈琳，她所参加的校招计划基本只招来自清华北大的学生。除此之外，只有如北外的英语专业或者北师大的汉语言文学专业的学生，才可能获得入围机会。

郭豪是北大外国语学院的学生。他还记得2020年秋招时候的场景，新东方、好未来、高斯……教培机构排着队在北大英杰交流中心举办宣讲会。他当时扫了一下别人的简历，中文系的硕士，物理学院的博士，曾经的数学竞赛获奖者……一张张被写得满满当当的纸堆叠在人力资源的案头。

名校招牌带来的是高额底薪。""一年保底60万元""，这是人力资源给陈琳开出的薪资。中信证券于2020年2月发布的《在线K12课外辅导行业专题报告》中统计，主讲教师薪酬水平普遍高于18万元一年，薪资20万-40万元一年的居多。甚至不止在职员工，实习生也待遇优厚。郑希是北京大学2020级的硕士毕业生，2020年春以管培生的身份在某教培机构实习。疫情影响，公司让她在家里看教师培训视频，听机构开的报告会。""当时我就把培训视频开着在那儿放，公司就能给我开出每月5000的实习工资。""郑希觉得疯狂，""公司是不是有钱没处花，要烧着玩。""

事实上，那时教培行业确实受资本青睐。据媒体报道，截至2020年12月，当年投入教培行业的资金已超500亿元。就在当年最后一个月，作业帮E+轮融资超过16亿美元，好未来定增33亿美元……来自名校的讲师收获了底薪高昂的劳务合同，有人转行跳槽来做中台运营，用3个月赚到了前一份职位两年才能挣到的钱。

而现在，教培行业大量裁员。这一届进入教培的毕业生，由此面临新的职业选择。

""这种高薪建立在对你青春的消耗""

教培曾吸引了大批的年轻人。一家招聘网站发布的《2019教育培训行业教师从业者大数据报告》显示，教培行业本科和硕士学历从业者占比分别为59.52%、33.12%。从年龄层看，25-30岁年龄段的从业者占比达到41%。某家在线教育企业的校招计划自2020年推出以来，在顶尖学府招走了近70名应届毕业生。

高薪是吸引毕业生的重要因素。有一家在线教育的企业打出过""将心注入，全力以赴""的口号。但在校招生的聚会中，同龄人会互相打趣：你为什么来公司，是为了将心注入？是为了保底年薪60万元吧。

""这种高薪建立在对你青春的消耗。""曾经作为某教育培训机构管培生的郑希说。有毕业生自嘲说，进入教培行业是""恰烂钱""（恰，网络流行语，出自中国西南地区的方言""吃""--作者注）。郑希觉得""烂钱""""烂""在""你得不到太多的提升。""

图片来源：中青评论

当时她负责教培机构小升初的语文衔接班，她本以为自己需要购置小六教材和初中课本，但她的同事告诉她，只需要按照讲义去""磨课""就好。换句话说，主讲教师只需要根据教培机构发放的这份讲义反复推敲试讲。讲义内容事无巨细，老师在其中几年没有钻研和发挥的空间。""所有老师讲的都是一样的，不一样的可能只有老师们讲的段子。"" 郑希说。

教培行业中的老师需要使出浑身解数让学生喜欢上你，进而让学生能够继续报下一期教师的课程，提升个人的续班率。行业将其称为""表现力""。郑希在表现力培训的课堂上被""刷新三观""，她的培训老师建议，可以用屎尿屁的笑话吸引孩子们的注意力。

与续班率相配套的，是教培行业由上而下的营销逻辑。有企业的营销费用在一年内涨了7倍。而销售逻辑推导到员工身上，那就是推课、卖课。

陈琳在教培机构""磨""的第一门课就是以""推课""为最终目的。在这门一个半小时的课堂上，她需要用至少30分钟的时间进行课程推销。每次练课到最后的半小时，她的语速和神情会显得不自然。郑希参加了公司教研部的会议，负责人提出要进行""学科三板斧""的改革，具体操作是让数学老师在课堂上推荐语文课的老师，在语文课堂上去推销机构的英语班。公司要求郭豪每天和家长联系，保证学生能够顺利续课。""有同事会给家长打电话，然后提续报的事。我做不到，很多时候就是发条微信。""续报目的性太强，对着电话那头的家长，郭豪话到嘴边，停住了。

陈琳还记得当时提交毕业论文的时候，导师问她毕业去向。陈琳发现，自己没办法把公司的名字报出来，只能模糊地说""教育行业""。导师又问：""公立校还是私立校？""陈琳沉默了。

""我肯定不会久待""

和很多进入教培行业的应届毕业生一样，陈琳最初没有把这条路纳入自己的人生选项之中。

在此之前，她想成为一名综艺制片人。大二那年暑假，她获得了到某顶尖综艺制作公司实习的机会，然而现实与她的设想完全相反。""我分配到的任务就是将韩国综艺里面的各种游戏、桥段记录下来""。那年暑假，她电脑里存了近60部的韩国综艺片源，""你在里面没有价值，你的所有想法、点子，他们是不会看的，他们只需要你像流水线工人一样完成桥段的搬运""。在团队领导将自己熬夜原创的文案甩在桌面上，尖着嗓子叫""你们是猪吧""的时候，陈琳在心里默念""梦想已死""。她重新开始尝试提绩点，保研，继续读书。

但事情发展依然不像她想象的那样顺利。大三下学期的暑假，她被告知由于没有完成必修课程的学分，无法获得推免资格。保研失败了。并不乐观的疫情状况以及仍旧紧张的中美关系，也打消了陈琳出国的念头。家人会时常打来电话，一边责备女儿没能在保研期间多做一手准备，一边是催促女儿把考研提上日程，在家人看来，研究生才能成为就业市场的""硬通货""。""那个时间节点，考研好像也来不及了""，陈琳整个人蒙了，按照她自己的话说，她""平躺了小半年""。迷茫、挣扎成为了这一时期陈琳心中的高频词，她被挤出了原本明晰、可知的赛道。

2021年4月，进入教培机构让陈琳短暂地结束了迷茫期。""能挣钱是一个因素""，陈琳告诉记者，""但更重要的是让我感觉我在做一件事情。""签完意向书后，陈琳参加了公司的岗后培训，投入到讲课、做卷子、分析试题中去。

""我还给初中语文的作用类题总结出了一套口诀""，陈琳用了一周不到的时间将《五年中考三年模拟》刷完了，""比我自己中考的时候还要认真。"" 这是她久违的状态，生活像是有了抓手，""虽然现在看回去觉得也没啥实际意义，因为这东西总结也没啥意义，但当时自己觉得每一天都过得好充实。""早上开完例会，陈琳会进到直播间录课、讲题。直播间隔音效果很好，它隔掉了外面的杂音，也暂时性地隔掉陈琳的迷茫与焦躁。

郭豪也是在自己的迷茫期撞见了教培行业。在走入教培企业校招宣讲会前，郭豪在心里默默算了一笔账。考公和考研存在很大的压力和不确定性，其他行业要么是与自己的专业不匹配，要么就是薪资不合适。这样算下来，顶着学校招牌就能去，且动辄几十万元起薪的教培行业是一个合算的选择。

7月2日，没等到学校的毕业典礼，郭豪就赶到教培机构开始暑期一期课程的讲授。机构的业绩提成按照开课班次计算，如果不赶着第一期，这个暑假他将少掉至少三分之一的工资。他需要尽快开课，因为他知道，这份底薪50万元的工作能让自己在回拒家长对于考研、考公的催促时，多一分底气；同时也能说服自己--看，我接受这么多年的教育，还是能在金钱上看到回报的。

""我肯定不会久待""。郭豪把教培这个来钱快门槛低的行业当做""临时避难所""，北大本科的身份能够先让自己在里面过上不错的一两年。

""我竟然真的以为自己年纪轻轻就能赚那么多钱""

7月24日，中共中央办公厅、国务院办公厅发布了《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》（以下简称""双减""政策）。那天是周六，按照主讲培养要求，陈琳需要参与公司课程培训。同事在课程进行中看到了""双减""政策的发布。会议厅里出现骚动，同事间不断议论，有人对着政策读其中的关键语句""坚决防止""""从严治理""""3年内成效显著""；有人和同事坦陈，自己在一个多月前就已经做好了抽身的打算，在不断向其他公司投递简历；给他们讲课培训的老师看到政策后，""脸一下就黑了""，陈琳形容。

陈琳对此并非全无预期。在她看来，规范教培行业的声音从未停止。在陈琳签下意向书的前，今年全国两会上，义务教育阶段课外培训存在的问题就引起关注。6月教育部成立校外教育培训监管司，面向教培行业进行管理。资本更早地嗅到了这一变化，二级市场中，去年暴涨的教育企业市值纷纷缩水，当中，好未来市值由5月中旬的314.3亿美元缩水至7月初的150.9亿美元。

""双减""政策出台前一晚11点左右，陈琳的朋友下班到工位领东西，她看到工位上有一台电脑屏幕还亮着，工位上一个男人躺在转椅上，思考自己的未来，他反问陈琳的朋友 ：""你难道不迷茫自己的未来吗？""他是2020届北大数院毕业的学生，入职担任初中数学讲师两年，绩效指标一直排在初中主讲教师的首位。

7月13日陈琳拿到毕业证，毕业一周后她拿到了正式合同。按照安排，她将在7月26日周一进行""磨课""，公司安排了一名资深的万人主讲给她点评。她特意去了趟理发店，做了个护理，希望正式试讲的这一天能够有好的形象。但就在准备试讲的当天，陈琳被告知自己被""优化""了。

""教培60万元养刁了我的胃口""，被""优化""后，陈琳和一位工友谈到了未来计划，对方抱怨现在重新再找工作的过程让自己很暴躁，因为怎么看工资都好低。""教培行业让我无法对自己在就业市场上的价值有一个清醒的认知。""陈琳身边也有朋友选择了本科就业，但无论是互联网、公务员、传媒……没有一个行业能让一位刚毕业的大学生获得如此高的报酬：""就连搞金融的，你第一年也不一定拿到这么多钱。""

陈琳本来还期待着自己能成为明星讲师，在教培行业的逻辑中，万人讲师是所有入行者的终极目标，""他们可能一年赚几百万元""。不过现在，一切清零。

沈源是在2019年进入教培行业的，高薪是让她动心的原因。两年内，沈源被裁员两次，但薪资却不断抬升，在再次被裁之前，她的月薪已经从第一份工作的6000元涨到了1.6万元。""当时很多朋友都羡慕我能赚这么多钱。""

如今教培行业泡沫挤出，沈源自嘲：""我竟然真的以为自己年纪轻轻就能赚那么多钱。""

陈琳家人给她打了电话，让她赶紧准备雅思考试，能赶上明年申请季节。郭豪还没有接到被辞退的通知，但他感觉到，能到手的工资越来越少，""拿不到高薪就有违我入行的初心了""。他打算带完这期课就离职，但离职之后呢？找工作吗？他好像还没想好。

教育机构的裁员潮 收起d",55,11,206
任我行说江湖啊江湖,2021-08-10:2021-08-11,50,36,双减政策,4669010521622815,7365725356,"双减政策下，发声支持的几乎都是小学阶段的父母，初中的较少，高中段家长好像集体沉默了。我时常接触高中家长和学生多，感觉就是高中对于取消补课的做法不赞同，家长更是不能理解，甚至放心以后没地方补课。
其次就是在校教师补课的事，相比于被发现后的处罚，补课的收益要高很多很多，所以值得铤而走险。 收起d",0,0,1
一花一格局,2021-08-10:2021-08-11,50,36,双减政策,4669010509304558,1736738584,关于“双减”政策的落实情况，教育部在8月11日表示，建立半月通O网页链接,0,0,0
新传考研喵,2021-08-10:2021-08-11,50,36,双减政策,4669010048455810,7453431567,"发布了头条文章：《评论赏析 | 再来教育评论！今年跟这个话题Si Ker！》 教育无意义的内卷让培训机构成了学生的第二课堂随着双减政策的执行教育问题再次站在舆论中心如何正确对待培训机构如何正确的对待教育问题才是我们需要去深度思考的
#浙传考研# 新传考研 O评论赏析 | 再来教育评论！今年跟这个话题Si Ker！",0,0,0
小凌哥说考研,2021-08-10:2021-08-11,50,36,双减政策,4669009402004834,1656059472,“双减”政策下，多个教培机构忙转型。近日，新东方在北京杭州等地推出素质教育成长中心，其中包括“优质父母智慧馆”。素质教育之外，教培机构还盯上了成人教育、职业教育等。那么，哪个赛道能撑起教培机构的转型呢？,0,0,1
叫小丸子的章鱼,2021-08-10:2021-08-11,50,37,双减政策,4669009335158068,1881596921,#双减政策的落地能缓解鸡娃焦虑吗# 别说城市之间教育质量不同了，就连一个城市各区之间的教育质量都参差不齐，不然哪来的学区房？隔条马路就能隔出不同的教育质量。鸡娃的本质原因是什么？真正让家长和孩子压力大的是校外培训嘛？如果有一天我们也可以说“最好的学校就是离家最近的那一所” 那才是真正的教育公平吧！ 一刀切解决不了任何根本问题。 收起d,0,0,6
上海仲企企业服务有限公司,2021-08-10:2021-08-11,50,37,双减政策,4669009049425863,6228241212,发布了头条文章：《在「双减政策」的重锤之下，上海教培企业该如何发展?》 #双减意见如何规范学生作业和校外培训# #教育机构# 上海 O在「双减政策」的重锤之下，上海教培企业该如何发展?,0,0,0
师董会,2021-08-10:2021-08-11,50,37,双减政策,4669008463266075,5839539210,【#新东方转型培训父母#：优质父母智慧馆】“双减”政策下，多个教培机构忙转型。近日，新东方在北京杭州等地推出素质教育成长中心，其中包括“优质父母智慧馆”。素质教育之外，教培机构还盯上了成人教育、职业教育等。那么，哪个赛道能撑起教培机构的转型呢？L究竟视频的秒拍视频,0,0,1
内蒙古教育,2021-08-10:2021-08-11,50,37,双减政策,4669008030206444,7584048190,【学科培训暑期不再开课、严禁组织中小学生联考 全国多地推动“双减”细则落地】日前，中共中央办公厅、国务院办公厅印发《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》，社会各界高度关注，北京、上海、广东等地也纷纷行动起来，推进“双减”进程。一起来了解。#双减政策# #全国教育新闻# L中国教育电视台的微博视频 收起d,0,0,1
简职历嗨工作室,2021-08-10:2021-08-11,50,37,双减政策,4669007854568410,6510306409,"🥇🥇🥇好评+1
客户来自教培行业转行，作为一名企业管理岗，面对国家“双减”政策对教培的管控，及时调整方向，迅速转变个人发展轨道，期待您的好消息
简历#秋招##职场#简历模板#招聘#",0,0,2
营销新说Openday,2021-08-10:2021-08-11,50,37,双减政策,4669007531346920,5330895013,"#营销新说# 【#新东方推出优质父母智慧馆# 】#新东方转型培训父母#
“双减”政策下，多个教培机构忙转型。近日，新东方在北京杭州等地推出素质教育成长中心，其中包括“优质父母智慧馆”。素质教育之外，教培机构还盯上了成人教育、职业教育等。那么，哪个赛道能撑起教培机构的转型呢？更多社会化营销方案，欢迎点击：O网页链接 L营销新说Openday的微博视频 收起d",22,20,163
鲅天下,2021-08-10:2021-08-11,50,37,双减政策,4669006474119674,5999701375,【学科培训暑期不再开课、严禁组织中小学生联考 全国多地推动“双减”细则落地】日前，中共中央办公厅、国务院办公厅印发《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》，社会各界高度关注，北京、上海、广东等地也纷纷行动起来，推进“双减”进程。一起来了解。#双减政策#L中国教育电视台的微博视频 收起d,0,0,2
可以傻乐不能傻悲-,2021-08-10:2021-08-11,50,37,双减政策,4669005677466154,6045676353,"#巨人教育#
随着双减政策的逐步落实，大多数的教培机构直接腰斩甚至脚踝斩，当然这对教培行业从业者是毁灭性的，但目前来看对整个社会来说是一件有益的事情。
当培训机构花数倍工资从公立学校聘请优质教师时，就意味着家长要花费数倍于公立教育的学费才能让孩子享受到更优质的教育，而教育的本质是公平，不是有钱人享受高质量教育。如果富有家庭垄断优质教育后，便会产生圈层固化，寒门再难出贵子。
有人会说那有钱人还可以请家教一对一，我觉得这就像吃饭一样，很多人可能有钱下馆子，但却未必请得起私厨，而且限制于家教老师数量，短期内也无法形成大规模对一对一家教，这样对于大多数人来说已经是相对公平了。
而且可以大胆猜测，几年内私立学校（甚至公考培训）也会有相关政策限制发展，但应该不会一刀斩，毕竟公立学校数量也无法短期内大量提升。
压在人民头上的三座大山，教育医疗和住房，教育已经动刀了，医疗正通过国家大规模集采减轻压力，剩下就是住房了，希望这能发生在我买房之前。 收起d",1,4,9
茜影江湖,2021-08-10:2021-08-11,50,37,双减政策,4669005652561102,2792801322,#双减政策# 国家一方面出台双减政策，一方面走规定中考分流，至少应该先拿出财政拨款把职业教育做好，做起来效果，做出让家长放心把孩子送进中职的学校去的程度！这个是慢慢的引导改变，是一个过程，需要时间！不然家长们的焦虑只会有增无减！,0,2,3
金小泊同学,2021-08-10:2021-08-11,50,38,双减政策,4669003819385788,3228671543,这招可以的 想起一句童谣“土豆蹲，土豆蹲，土豆蹲完茄子蹲”#双减政策# 抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,0,0
xiao号_四分之三,2021-08-10:2021-08-11,50,38,双减政策,4669001161249556,7029355059,如果最近的双减政策让一些人觉得受益了、开心了，那么他们就可以自动被划归为非竞争对手一方了。。,0,0,0
帮帮助学官方微博,2021-08-10:2021-08-11,50,38,双减政策,4669001101476810,7631292852,#教育# #教育培训# 【#新东方转型培训父母# 】“双减”政策下，多个教培机构忙转型。近日，新东方在北京杭州等地推出素质教育成长中心，其中包括“优质父母智慧馆”。,0,0,1
大溪小鸽,2021-08-10:2021-08-11,50,38,双减政策,4669000699610406,3980068626,"看猿辅导这孜孜不倦的劲儿～
双减政策难道还没落地？
#双减政策##双减政策的落地能缓解鸡娃焦虑吗# 2郑州·金水路",0,14,13
乔妮娜碧漾_,2021-08-10:2021-08-11,50,38,双减政策,4669000174800658,6203512072,教师资格证非师范类本科毕业生考教资有用吗？因为最近出现了双减政策，并且非师范生考教师编都会有限制，太难了,0,14,6
Elaine-潇湘夜语,2021-08-10:2021-08-11,50,38,双减政策,4668998509399399,1846630591,#各省双减工作落实进度将每半月通报一次#光整没用的政策，折腾没钱没权的普通老百姓和底层的老师与辅导机构。建议取消中考，高考，这样谁都没压力了，谁也不用学习，怎么舒适怎么来，然后长大一起当文盲，拉链妹，搬砖哥盛产，社会平等，谁也不用羡慕谁，躺平，理想盛世,2,0,110
guozhenqun9826,2021-08-10:2021-08-11,50,39,双减政策,4668996806248832,5362318053,双减政策，必须干掉教培行业的4个底层逻辑！事关每个人！未来教育和发展！必看！不看后悔！#教育 #双减政策 #教育培训 ##快手# @快手 L周校长升学频道的快手视频,0,0,0
