id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4786504247280354,LAimYuxX4,2258717480,江苏消防,【#追光者#成为光】他们出现在我们生活的每一个角落，和需要他们的每一个瞬间。在浓烟滚滚、火光冲天的火灾现场，在房屋倒塌，徒手救援的那片废墟中，在一个个不为人知的深夜和鲜为人知的凌晨。他们内心有爱，身上有光，自此，追着光，成为光。他们是消防救援人员，是中国共产党员！#中国共产党成立101周年##庆祝香港回归祖国25周年文艺晚会#@南通消防L江苏消防的微博视频,,,南通消防,"追光者,中国共产党成立101周年,庆祝香港回归祖国25周年文艺晚会",6,17,40,2022-07-01 19:30,微博视频号,,"http://f.video.weibocdn.com/o0/gvjSIipQlx07XhowZMec01041201clNx0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636282&ssig=1hlRBZcbdd&KID=unistore,video",
4786504242562424,LAimYaKBq,5592228950,宿州埇桥发布,【今天，重温#1997年7月1日0时0分0秒#，依旧泪目！】1997年7月1日0时0分0秒，铭记这一历史时刻。香港回归祖国25周年，祝福#香港明天会更好#！#东方之珠# L人民日报的微博视频,,,,"1997年7月1日0时0分0秒,香港明天会更好,东方之珠",0,0,1,2022-07-01 19:30,微博视频号,,"http://f.video.weibocdn.com/o0/6ZgG8U4llx07XgQmKrFu01041200abMr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636282&ssig=iUoqM1Ab6h&KID=unistore,video",
4786067608177544,LA70IyjlS,7331209770,读书就对了,【#香港小朋友表白祖国祝福香港#】“我和我的祖国永远都不分开。”“我们都有一个家，名字叫中国！”#香港回归祖国25周年#之际，香港的萌娃们表白祖国，祝福香港↓↓明天会更好！（总台记者邵天凤郭锐）L央视新闻的微博视频L央视新闻的微博视频,,,,"香港小朋友表白祖国祝福香港,香港回归祖国25周年",0,0,0,2022-06-30 14:35,微博视频号,,"http://f.video.weibocdn.com/o0/zYNdZG6Glx07Xf9U0Cm401041200uTwE0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636267&ssig=FUkEmHUlda&KID=unistore,video",
4786067591663405,LA70H6YJ7,7716277739,深圳小天欢,1997年6月30日当天，20W深圳市民迎送驻港解放军进入，那场面堪称震撼，这就是祖国伟大复兴的开始，香港回归25周年，祖国万岁繁荣昌盛#回归前夜深圳街头这一幕燃爆了#L温婉学姐在深圳的微博视频,,,,回归前夜深圳街头这一幕燃爆了,0,0,11,2022-06-30 14:34,深圳超话,,"http://f.video.weibocdn.com/o0/hI0Um53alx07Xfzseiqk010412007tf80E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636282&ssig=27Gwot5Q%2Ba&KID=unistore,video",
4786564629270969,LAjWmCTNL,7310744124,點新聞dotdotnews,#點新聞夜讀#「你們可以下崗，我們上崗」25年後，再聽這一句，依舊很燃百年期盼，一朝夢圓！大家晚安#香港回歸祖國25周年##1997年7月1日0時0分0秒#L人民网的微博视频,,,,"點新聞夜讀,香港回歸祖國25周年,1997年7月1日0時0分0秒",0,0,12,2022-07-01 23:30,微博视频号,,"http://f.video.weibocdn.com/Dfuq58dElx07EuH1ZuAM010412005mb00E010.mp4?label=mp4_720p&template=720x960.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636282&ssig=1qJmCmIl3k&KID=unistore,video",
4786504235484287,LAimXn0If,7202439638,乐陵市融媒体中心,赵立坚：让我们一起祝中国共产党生日快乐，让我们祝福香港、祝福祖国！❤️#请回答1997#庆祝香港回归25周年L乐陵市融媒体中心的微博视频,,,,请回答1997 ,0,0,0,2022-07-01 19:30,HarmonyOS设备,,"http://f.video.weibocdn.com/o0/7sjkuBHKlx07XhuBVtQI010412004AUC0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636282&ssig=7cURPQLssy&KID=unistore,video",
4786504234702236,LAimXjJgw,2000016880,逐浪新闻,【#武汉至香港航班恢复双向载客#】记者日前从国泰航空获悉，自2022年7月1日起，国泰航空会于每周五恢复运作一班香港至武汉航班，并配合现有于每周二、五运作的武汉至香港客运航班服务，为两地旅客出行提供更多便利。#香港回归祖国25周年#L经视直播官方微博的微博视频,,,,"武汉至香港航班恢复双向载客,香港回归祖国25周年",0,0,0,2022-07-01 19:30,微博视频号,,"http://f.video.weibocdn.com/o0/k2U4alKOlx07Xh42zVfO010412009nN30E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636282&ssig=6SNNGGsedI&KID=unistore,video",
4786067461113107,LA70u4Fzl,6070791546,小小折鱼,明天是香港回归25周年祝祖国繁荣昌盛,,,,,0,0,0,2022-06-30 14:34,Neo5活力版 生而为赢,,,
4786067452726720,LA70tbrlm,5653412115,铁东发布v,人民日报任仲平纵论香港回归祖国25周年O网页链接,,,,,0,0,0,2022-06-30 14:34,360安全浏览器,,,
4786564629267480,LAjWmCSTu,1895088472,大舟山论坛,#夜猫子时间#今天是#香港回归祖国25周年#，让我们一起祝福香港吧~,,,,"夜猫子时间,香港回归祖国25周年",0,1,0,2022-07-01 23:30,微博网页版,['https://wx2.sinaimg.cn/large/70f4c158ly1h3r51k8l3gj20sg1ek4jn.jpg'],,
4786564624026686,LAjWmgTwy,2158484353,念家fish,1997-2022，香港🇭🇰回归25周年这几日各种TVB剧、各种粤语歌曲不停在回忆中一一浮现，回想青葱岁月，多希望时光倒流，青春不老，祖国万岁！,,,,,0,0,2,2022-07-01 23:29,iPhone客户端,['https://wx3.sinaimg.cn/large/80a7db81gy1h3rug3y0vxj20ty0j10ye.jpg'],,
4786504230766528,LAimX3dpm,1663072851,中国日报,【#祝福香港祝福祖国#！】香港艺人林晓峰@林曉峰lo、炎明熹@炎明熹Gigi、李玟@CoCo李玟、王祖蓝@王祖藍、曾比特@MikE曾比特为香港回归祖国25周年送出祝福。#庆祝香港回归祖国25周年#,,,"林曉峰lo,炎明熹Gigi,CoCo李玟,王祖藍,MikE曾比特","祝福香港祝福祖国,庆祝香港回归祖国25周年",305,267,5427,2022-07-01 19:30,微博 weibo.com,"['https://wx2.sinaimg.cn/large/001Oy5dFly1h3rmjs3igij61900u013602.jpg', 'https://wx4.sinaimg.cn/large/001Oy5dFly1h3rmjs2nyhj61900u0wow02.jpg', 'https://wx4.sinaimg.cn/large/001Oy5dFly1h3rmjs4q6wj61900u07f802.jpg', 'https://wx4.sinaimg.cn/large/001Oy5dFly1h3rmjs0rymj61900u0n6z02.jpg', 'https://wx2.sinaimg.cn/large/001Oy5dFly1h3rmjs32gnj61900u0k0e02.jpg']",,
4786504231290908,LAimX5pP6,3164957712,中国网,【#卫星视角俯瞰香港知名地标#】#香港回归祖国25周年#之际，卫星视角俯瞰“东方之珠”知名地标。25年前中英两国政府香港政权交接仪式在香港会议展览中心举行，会展中心旁是金紫荆广场。维多利亚港拥有享誉世界的浪漫夜景，尖沙咀是著名的购物天堂。港珠澳大桥正在见证大湾区的繁荣发展，香港国际机场已成为全球最繁忙的航空港之一，西九龙火车站连接国家高速铁路网直通北京。@新京报我们视频L新京报我们视频的微博视频,,,新京报我们视频,"卫星视角俯瞰香港知名地标,香港回归祖国25周年",36,0,59,2022-07-01 19:30,微博视频号,,"http://f.video.weibocdn.com/o0/DfAEJfBGlx07Xh851m0E01041200wuIN0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636282&ssig=GDJA8I1A5J&KID=unistore,video",
4786535822267486,LAjbU9vSm,2815224714,福建海博TV,【#香港故宫文化博物馆有条虚拟金水河#】#香港故宫文化博物馆的细节好评#7月2日，香港故宫文化博物馆将正式面向公众开放。虚拟“金水河”、5门10扇的“朱扉晶钉”、上万块带孔铝板打造的“金色天花”、精准控温的“千龙吐风”…香港故宫文化博物馆的各处细节，无不与北京故宫遥相呼应！戳↓↓带你提前感受香港故宫文化博物馆。#香港回归祖国25周年#（人民网）L人民网的微博视频,,,,"香港故宫文化博物馆有条虚拟金水河,香港故宫文化博物馆的细节好评,香港回归祖国25周年",0,0,0,2022-07-01 21:35,微博视频号,,"http://f.video.weibocdn.com/o0/ShOT0MFXlx07XhALy9Nu010412031sLs0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636283&ssig=1g%2BCZtoytF&KID=unistore,video",
4786564562159052,LAjWg93Fq,6031738823,Nix-ing,真的很荣幸我是中国人看到如今繁荣昌盛的祖国真的很感动香港回归25周年台湾也该回来了！！,,,,,0,0,0,2022-07-01 23:29,iPhone 11,,,
4786564519166837,LAjWbCsId,2150758415,孤烟暮蝉,O五千年海风，吹不散英国怨气，红旗下是黄色的脸，约翰逊无法甘心五千年海风，吹不散英国怨气，红旗下是黄色的脸，约翰逊无法甘心#v光深评##香港回归祖国25周年#,,,,"v光深评,香港回归祖国25周年",73,99,1333,2022-07-01 23:29,HUAWEI Mate 40 Pro+,,,
4786564515236648,LAjWblYi4,3840902209,昆明五华发布,#紫荆花盛开手势舞#【分享！#祝福香港手势舞#】“永远的紫荆花，要飞翔啊，纵有浪花”“说不尽的牵挂，有我在啊，温暖的家”。近日，@央视新闻为庆祝#香港回归祖国25周年#创作的歌曲《紫荆花盛开》上线。不少网友晒出自编的手势舞↓↓一起祝福香港！（央视新闻）L央视新闻的微博视频,,,央视新闻,"紫荆花盛开手势舞,祝福香港手势舞,香港回归祖国25周年",0,1,1,2022-07-01 23:29,微博视频号,,"http://f.video.weibocdn.com/o0/PDwHNrwmlx07XhE1uHEQ01041200CRT90E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636282&ssig=eHIe%2BQP8hE&KID=unistore,video",
4786504192494919,LAimTat2D,5540020591,大弟子Leo,香港回归一周年，与香港市民互动#香港回归祖国25周年#L大弟子Leo的微博视频,,,,香港回归祖国25周年,525,92,1332,2022-07-01 19:29,微博视频号,,"http://f.video.weibocdn.com/o0/xKsCIJAqlx07XhuAt7QA010412009xyI0E010.mp4?label=mp4_720p&template=912x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636282&ssig=llq7j5pqmA&KID=unistore,video",
4786535784255086,LAjbQhQWq,2109927232,你好胡建国,吃个粤菜，庆祝一下#香港回归祖国25周年#,,北京·翠园(北京王府中环店),,香港回归祖国25周年,0,3,0,2022-07-01 21:35,iPhone客户端,['https://wx4.sinaimg.cn/large/7dc2ef40ly1h3rr4sxosmj21o01o0u0x.jpg'],,
4786535775340196,LAjbPmpec,5550118732,谢霉霉的七大姑八大姨,王一博#王一博你好香港唱出满满记忆#wyb#王一博唱给回归祖国25年的香港#王一博你的出现就是证明原来世界上真的有那么一个人，犹如星辰般干净，很多美好的词在你身上有答案，原来清风齐月，温暖美好，也大抵不过如此💚💚💚@UNIQ-王一博#25岁的王一博祝福香港回归25周年#,,,UNIQ-王一博,"王一博你好香港唱出满满记忆,王一博唱给回归祖国25年的香港,25岁的王一博祝福香港回归25周年",0,0,0,2022-07-01 21:35,王一博超话,['https://wx4.sinaimg.cn/large/0063BJq4gy1h3rr56h3q0j30u016gtn2.jpg'],,
4786005964753651,LA5pijWDN,5599911572,孝感日报,【#香港小朋友表白祖国祝福香港#】“我和我的祖国永远都不分开。”“我们都有一个家，名字叫中国！”#香港回归祖国25周年#之际，香港的萌娃们表白祖国，祝福香港↓↓明天会更好！（总台记者邵天凤郭锐）L央视新闻的微博视频,,,,"香港小朋友表白祖国祝福香港,香港回归祖国25周年",0,0,0,2022-06-30 10:30,微博视频号,,"http://f.video.weibocdn.com/o0/zYNdZG6Glx07Xf9U0Cm401041200uTwE0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636278&ssig=N3PIFEvCBd&KID=unistore,video",
4786564452058929,LAjW58DCx,6557398939,吴建平平平,《庆香港回归25周年晚会成龙、刘德华携全体人员合唱《歌唱祖国》》此视频已有37万次播放，快来一起看看！O网页链接,,,,,0,0,0,2022-07-01 23:29,好看视频App,['https://wx4.sinaimg.cn/large/0079Mb11ly1h3rug27tkgj30ia0aagnf.jpg'],,
4786564384952504,LAjVYkMn6,2488355117,南宁共青团,#2022南宁团团微分享#【习近平在庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼上的讲话（全文）】新华社香港7月1日电在庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼上的讲话　　（2022年7月1日）　　习近平同胞们，朋友们：　　今天，我们在这里隆重集会，庆祝香港回归祖国25周年，举行香港特别行政区第六届政府就职典礼。　　首先，我向全体香港居民，致以诚挚的问候！向新就任的香港特别行政区第六任行政长官李家超先生，向香港特别行政区第六届政府主要官员、行政会议成员，表示热烈的祝贺！向支持“一国两制”事业、支持香港繁荣稳定的海内外同胞和国际友人，表示衷心的感谢！　　中华民族五千多年的文明史，记载着华夏先民在岭南这片土地上的辛勤耕作。鸦片战争以后的中国近代史，记载着香港被迫割让的屈辱，更记载着中华儿女救亡图存的抗争。中国共产党团结带领人民进行的波澜壮阔的百年奋斗史，记载着香港同胞作出的独特而重要的贡献。有史以来，香港同胞始终同祖国风雨同舟、血脉相连。　　香港回归祖国，开启了香港历史新纪元。25年来，在祖国全力支持下，在香港特别行政区政府和社会各界共同努力下，“一国两制”实践在香港取得举世公认的成功。　　——回归祖国后，香港在国家改革开放的壮阔洪流中，敢为天下先，敢做弄潮儿，发挥连接祖国内地同世界各地的重要桥梁和窗口作用，为祖国创造经济长期平稳快速发展的奇迹作出了不可替代的贡献。香港积极融入国家发展大局、对接国家发展战略，继续保持高度自由开放、同国际规则顺畅衔接的优势，在构建我国更大范围、更宽领域、更深层次对外开放新格局中发挥着重要功能。香港同内地交流合作领域全面拓展、机制不断完善，香港同胞创业建功的舞台越来越宽广。　　——回归祖国后，香港战胜各种风雨挑战，稳步前行。无论是国际金融危机、新冠肺炎疫情，还是一些剧烈的社会动荡，都没有阻挡住香港行进的脚步。25年来，香港经济蓬勃发展，国际金融、航运、贸易中心地位稳固，创新科技产业迅速兴起，自由开放雄冠全球，营商环境世界一流，包括普通法在内的原有法律得到保持和发展，各项社会事业全面进步，社会大局总体稳定。香港作为国际大都会的勃勃生机令世界为之赞叹。　　——回归祖国后，香港同胞实现当家作主，实行“港人治港”、高度自治，香港真正的民主由此开启。25年来，以宪法和基本法为基础的特别行政区宪制秩序稳健运行，中央全面管治权得到落实，特别行政区高度自治权正确行使。制定香港国安法，建立在香港特别行政区维护国家安全的制度规范，修改完善香港选举制度，确保了“爱国者治港”原则得到落实。香港特别行政区的民主制度符合“一国两制”方针，符合香港宪制地位，有利于维护香港居民民主权利，有利于保持香港繁荣稳定，展现出光明的前景。　　同胞们、朋友们！　　“一国两制”是前无古人的伟大创举。“一国两制”的根本宗旨是维护国家主权、安全、发展利益，保持香港、澳门长期繁荣稳定。中央政府所做的一切，都是为了国家好，为了香港、澳门好，为了港澳同胞好。在庆祝香港回归祖国20周年大会上，我曾经讲过，中央贯彻“一国两制”方针坚持两点，一是坚定不移，确保不会变、不动摇；二是全面准确，确保不走样、不变形。今天，我要再次强调，“一国两制”是经过实践反复检验了的，符合国家、民族根本利益，符合香港、澳门根本利益，得到14亿多祖国人民鼎力支持，得到香港、澳门居民一致拥护，也得到国际社会普遍赞同。这样的好制度，没有任何理由改变，必须长期坚持！　　同胞们、朋友们！　　温故知新，鉴往知来。“一国两制”在香港的丰富实践给我们留下很多宝贵经验，也留下不少深刻启示。25年的实践告诉我们，只有深刻理解和准确把握“一国两制”的实践规律，才能确保“一国两制”事业始终朝着正确的方向行稳致远。　　第一，必须全面准确贯彻“一国两制”方针。“一国两制”方针是一个完整的体系。维护国家主权、安全、发展利益是“一国两制”方针的最高原则，在这个前提下，香港、澳门保持原有的资本主义制度长期不变，享有高度自治权。社会主义制度是中华人民共和国的根本制度，中国共产党领导是中国特色社会主义最本质的特征，特别行政区所有居民应该自觉尊重和维护国家的根本制度。全面准确贯彻“一国两制”方针将为香港、澳门创造无限广阔的发展空间。“一国”原则愈坚固，“两制”优势愈彰显。　　第二，必须坚持中央全面管治权和保障特别行政区高度自治权相统一。香港回归祖国，重新纳入国家治理体系，建立起以“一国两制”方针为根本遵循的特别行政区宪制秩序。中央政府对特别行政区拥有全面管治权，这是特别行政区高度自治权的源头，同时中央充分尊重和坚定维护特别行政区依法享有的高度自治权。落实中央全面管治权和保障特别行政区高度自治权是统一衔接的，也只有做到这一点，才能够把特别行政区治理好。特别行政区坚持实行行政主导体制，行政、立法、司法机关依照基本法和相关法律履行职责，行政机关和立法机关既互相制衡又互相配合，司法机关依法独立行使审判权。　　第三，必须落实“爱国者治港”。政权必须掌握在爱国者手中，这是世界通行的政治法则。世界上没有一个国家、一个地区的人民会允许不爱国甚至卖国、叛国的势力和人物掌握政权。把香港特别行政区管治权牢牢掌握在爱国者手中，这是保证香港长治久安的必然要求，任何时候都不能动摇。守护好管治权，就是守护香港繁荣稳定，守护七百多万香港居民的切身利益。　　第四，必须保持香港的独特地位和优势。中央处理香港事务，从来都从战略和全局高度加以考量，从来都以国家和香港的根本利益、长远利益为出发点和落脚点。香港的根本利益同国家的根本利益是一致的，中央政府的心同香港同胞的心也是完全连通的。背靠祖国、联通世界，这是香港得天独厚的显著优势，香港居民很珍视，中央同样很珍视。中央政府完全支持香港长期保持独特地位和优势，巩固国际金融、航运、贸易中心地位，维护自由开放规范的营商环境，保持普通法制度，拓展畅通便捷的国际联系。中央相信，在全面建设社会主义现代化国家、实现中华民族伟大复兴的历史进程中，香港必将作出重大贡献。　　同胞们、朋友们！　　在中国人民和中华民族迎来从站起来、富起来到强起来的伟大飞跃中，香港同胞从未缺席。当前，香港正处在从由乱到治走向由治及兴的新阶段，未来5年是香港开创新局面、实现新飞跃的关键期。机遇和挑战并存，机遇大于挑战。中央政府和香港社会各界人士对新一届特别行政区政府寄予厚望，全国各族人民对香港满怀祝福。在这里，我提出4点希望。　　第一，着力提高治理水平。完善治理体系、提高治理能力、增强治理效能，是把香港特别行政区建设好、发展好的迫切需要。行政长官和特别行政区政府是香港的当家人，也是治理香港的第一责任人。要忠实履行誓言，以实际行动贯彻“一国两制”方针，维护基本法权威，为香港特别行政区竭诚奉献。要按照德才兼备的标准选贤任能，广泛吸纳爱国爱港立场坚定、管治能力突出、热心服务公众的优秀人才进入政府。要提升国家观念和国际视野，从大局和长远需要出发积极谋划香港发展。要转变治理理念，把握好政府和市场的关系，把有为政府同高效市场更好结合起来。要加强政府管理，改进政府作风，树立敢于担当、善作善成新风尚，展现良政善治新气象。　　第二，不断增强发展动能。香港地位特殊，条件优良，发展空间十分广阔。中央全力支持香港抓住国家发展带来的历史机遇，主动对接“十四五”规划、粤港澳大湾区建设和“一带一路”高质量发展等国家战略。中央全力支持香港同世界各地展开更广泛、更紧密的交流合作，吸引满怀梦想的创业者来此施展抱负。中央全力支持香港积极稳妥推进改革，破除利益固化藩篱，充分释放香港社会蕴藏的巨大创造力和发展活力。　　第三，切实排解民生忧难。“享天下之利者，任天下之患；居天下之乐者，同天下之忧。”我说过，人民对美好生活的向往，就是我们的奋斗目标。当前，香港最大的民心，就是盼望生活变得更好，盼望房子住得更宽敞一些、创业的机会更多一些、孩子的教育更好一些、年纪大了得到的照顾更好一些。民有所呼，我有所应。新一届特别行政区政府要务实有为、不负人民，把全社会特别是普通市民的期盼作为施政的最大追求，拿出更果敢的魄力、更有效的举措破难而进，让发展成果更多更公平惠及全体市民，让每位市民都坚信，只要辛勤工作，就完全能够改变自己和家人的生活。　　第四，共同维护和谐稳定。香港是全体居民的共同家园，家和万事兴。经历了风风雨雨，大家痛感香港不能乱也乱不起，更深感香港发展不能再耽搁，要排除一切干扰聚精会神谋发展。香港居民，不管从事什么职业、信奉什么理念，只要真心拥护“一国两制”方针，只要热爱香港这个家园，只要遵守基本法和特别行政区法律，都是建设香港的积极力量，都可以出一份力、作一份贡献。希望全体香港同胞大力弘扬以爱国爱港为核心、同“一国两制”方针相适应的主流价值观，继续发扬包容共济、求同存异、自强不息、善拼敢赢的优良传统，共同创造更加美好的生活。　　我们还要特别关心关爱青年人。青年兴，则香港兴；青年发展，则香港发展；青年有未来，则香港有未来。要引领青少年深刻认识国家和世界发展大势，增强民族自豪感和主人翁意识。要帮助广大青年解决学业、就业、创业、置业面临的实际困难，为他们成长成才创造更多机会。我们殷切希望，每一个香港青年都投身到建设美好香港的行列中来，用火热的青春书写精彩的人生。　　同胞们、朋友们！　　“愿将黄鹤翅，一借飞云空。”中华民族伟大复兴已经进入不可逆转的历史进程。推进“一国两制”在香港的成功实践是这一历史进程的重要组成部分。我们坚信，有伟大祖国的坚定支持，有“一国两制”方针的坚实保障，在实现我国第二个百年奋斗目标的新征程上，香港一定能够创造更大辉煌，一定能够同祖国人民一道共享中华民族伟大复兴的荣光！,,,,2022南宁团团微分享,0,0,0,2022-07-01 23:29,Android,['https://wx2.sinaimg.cn/large/9451492dgy1h3rufs3gqfj20j60j6mzf.jpg'],,
4786535758828881,LAjbNB2Nj,1938066267,西充交警,#刘德华谢霆锋陈伟霆合唱#让世界知道我们都是中国人#刘德华谢霆锋陈伟霆唱中国人##庆祝香港回归祖国25周年文艺晚会#L星姐微博的微博视频,,,,"刘德华谢霆锋陈伟霆合唱,刘德华谢霆锋陈伟霆唱中国人,庆祝香港回归祖国25周年文艺晚会",0,0,2,2022-07-01 21:35,微博视频号,,"http://f.video.weibocdn.com/o0/xwtMzQnHlx07XhzmUbxS01041203cXa90E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636283&ssig=XmgG4X%2Bp9D&KID=unistore,video",
4786535712686779,LAjbJbgX9,7747925050,美格医美MEGA,#香港回归25周年##建党101周年#愿祖国繁荣昌盛，东方之珠更加璀璨！启航新征程，我们在一起！LMEGAyoung美格医美的微博视频,,怀化·MEGA素颜生活馆(新天地店),,"香港回归25周年,建党101周年",0,0,0,2022-07-01 21:35,iPhone客户端,,"http://f.video.weibocdn.com/o0/WsWeDEv1lx07XhDaKU2s01041200rl7y0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636283&ssig=KmONHtcUKM&KID=unistore,video",
4786005959511149,LA5phDUhD,2377006293,CGTNRadio,#香港回归祖国25周年#【听周星驰谈他眼中的香港】中环是很多香港电影和电视剧拍摄的经典取景地，都爹利街就是其中一条浪漫的街道。在周星驰导演的《喜剧之王》中，女主角一出场便是在这条街道上。戳视频，一起来听听周星驰谈他眼中的香港是什么样的吧！CGTN'sZhuDanspokewithHongKongfilmmakerandactorStephenChowaboutthebestviewsinHongKong.LCGTNRadio的微博视频,,,,香港回归祖国25周年,2,1,7,2022-06-30 10:30,微博视频号,,"http://f.video.weibocdn.com/o0/JsJZpq0qlx07XdSaOWQE01041200x6x90E010.mp4?label=mp4_hd&template=854x480.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636283&ssig=ECig6gc8N%2B&KID=unistore,video",
4786005956368459,LA5phqIJ5,5134913472,学者274,人民日报：回归祖国25年来，香港在国家的支持下取得举世瞩目的发展成就，这充分说明一国两制、港人治港、高度自治的方针是科学的、可行的、有生命力的。七绝祝贺香港回归25周年二十五岁正青春，香港本来华夏身。再次腾飞巨龙滚，明珠璀璨耀南门。,,,,,0,0,0,2022-06-30 10:30,华为手机 畅享玩不停,,,
4786005951120781,LA5ph4Hz7,3204836204,陕西日报,【#香港小朋友表白祖国祝福香港#】“我和我的祖国永远都不分开。”“我们都有一个家，名字叫中国！”#香港回归祖国25周年#之际，香港的萌娃们表白祖国，祝福香港↓↓明天会更好！（总台记者邵天凤郭锐）L央视新闻的微博视频,,,,"香港小朋友表白祖国祝福香港,香港回归祖国25周年",1,0,0,2022-06-30 10:30,微博视频号,,"http://f.video.weibocdn.com/o0/zYNdZG6Glx07Xf9U0Cm401041200uTwE0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636278&ssig=N3PIFEvCBd&KID=unistore,video",
4786535692502745,LAjbHav4R,1763415704,优酷娱乐,#刘德华谢霆锋陈伟霆唱中国人#庆祝香港回归祖国25周年文艺晚会上，刘德华、谢霆锋@锋味和@William威廉陈伟霆一起演唱了《中国人》，热血的舞台与饱含力量的演唱真的太燃了！L优酷全娱乐的优酷视频,,,"锋味,William威廉陈伟霆",刘德华谢霆锋陈伟霆唱中国人,19,121,223,2022-07-01 21:35,微博 weibo.com,,http:https://api.youku.com/videos/player/file?data=WcEl5oUuZdzRNalF4TnpZM05nPT18MHwxfDEwMDUwfDAO0O0O,
4786535688311037,LAjbGyS4Z,1796087453,荔枝新闻,【用心！#陶塑传承人制作紫荆花雕塑庆香港回归#】7月1日，山东济南，陶塑非物质文化遗产传承人王令涛，用时4天用黄河泥做了一个重量2020克高度25公分的紫荆花雕塑。数字的寓意是今年是香港回归祖国25周年，制作包括采泥，炼泥，塑型，出大型，修饰，上色六道工序。王令涛表示，创作紫荆花是为了祝福香港明天更美好，祝福我们的祖国繁荣昌盛。L益路繁星的微博视频,,,,陶塑传承人制作紫荆花雕塑庆香港回归,1,0,29,2022-07-01 21:35,微博视频号,,"http://f.video.weibocdn.com/o0/lYGsvzZLlx07XhpVyXLq01041200p3gz0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636283&ssig=hCPXQnyvOP&KID=unistore,video",
4786005946929691,LA5pgt4Jd,1641533591,中国日报-英语点津,【香港特区保安局局长：“一国两制”只能通过坚持“一国”原则来确保】#庆祝香港回归祖国25周年#香港特别行政区保安局局长邓炳强在谈到“一国两制”与香港的和平稳定的关系时表示，“一国两制”、“港人治港”、高度自治方针是确保香港长期稳定的最佳制度安排。要让“一国两制”更加稳固地贯彻下去，就必须坚持“一国”原则。在此基础上，维护国家安全，既是在维护国家的利益，也是在维护香港的利益。L中国日报的微博视频,,,,庆祝香港回归祖国25周年,0,0,4,2022-06-30 10:30,微博视频号,,"http://f.video.weibocdn.com/o0/F4i0FvbElx07Xe667ZVC01041200y6fu0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636283&ssig=eDfqtXCtd8&KID=unistore,video",
4786005926478322,LA5perbj4,6457605594,紫荆雜誌,【千架无人机献礼香港回归25周年】近日，粤港澳大湾区青年总会放飞1211架无人机，与市民共同庆祝香港回归祖国25周年。无人机在高空展示出“庆祝香港回归25周年”“一起向未来”“同为香港开新篇”等字样和图案，献礼香港回归祖国25周年。O网页链接L广东台触电新闻的微博视频,,,,,0,0,3,2022-06-30 10:29,微博视频号,,"http://f.video.weibocdn.com/o0/5lrsjcaDlx07XfheNuNO01041200MoL00E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636283&ssig=NB%2BDVQ7JQx&KID=unistore,video",
