text,mid
下一步就是各种非学科开始疯狂培训，内卷,4666931162123197
这突然的政策得让几百万人失业了,4666931162123197
栗志教育吃相太难看，数万名家长课时费无力回天，涉及金额2000多万，老板卷钱跑路，至今无法联系,4666931162123197
真的有学龄期孩子的家长们，真的觉得这个政策是好还是不好？,4666931162123197
教育机构的员工们都不用吃饭啦,4666931162123197
老生剩下的外教课，还能继续上完吗？还是得退呢？,4666931162123197
请问，孩子不进行校外培训的话，高中扩招吗，中考和高考还是以学科类考核为主吗？,4666931162123197
谁又关心双减政策多少大学生失业，失业后又能干什么？,4666931162123197
#鲸鱼外教# #双减政策# 6.17号才买18550的鲸鱼线上英语的课程，还没开课，双减政策来了，退课怎么办，销售顾问告诉我退课的很多要排队，如果支撑不下去申请破产，坑的不是老百姓的钱吗？ 国家考虑双减，考虑过报课的老百姓的钱怎么办吗？？？？,4666931162123197
我就想问问 为啥天津不落实 咋还区别对待啊 有病吧？,4666931162123197
机构一家一家倒闭了，我们家长的钱也拿不回来了，老师也失业了,4666931162123197
对于乡镇学校而言，是加负！乡镇学校的领导只利用政策中对自己有利的，不全面解读政策，，还确之凿凿响应政策。教师从早上七点到校，晚上十点才能回去。也没有所谓的弹性坐班，把老师牢牢地控制在学校。除了备课，乱七八糟一顿操作，根本没有心思好好上课。一个不懂教育的人，除了乱用权利，都要插一手,4666931162123197
@是你先松开的手就不要后悔,4666931162123197
现在学校的老师真的，太轻松了估计，全靠课外自行补课,4666931162123197
脑残政策,4666931162123197
不觉得解忧,4666931162123197
理解你个辣椒，找几个演员演一下就觉得舆论压下去了吗？以为外面上不了课私教课就也能同时消失了吗？就以为全国那么多老师失业了社会就会安宁，真的就会改变现状吗？,4666931162123197
退费，机构没钱退费这个问题怎么办？都是辛苦钱啊,4666931162123197
在合租房给人补课，合法吗,4666931162123197
影响？ 就是把周末的课改成周一到周五晚上了 这不是施加压力吗,4666931162123197
双减的后果估计就是一对一价格疯涨吧！,4666931162123197
司马昭之心路人皆知,4666931162123197
小孩你是认真的吗,4666931162123197
这种政策出台的有评估过实际效果会达到预期吗？有评估过家长望子成龙的决心吗？有考虑过疫情当下上百万的人失业吗？制定这些政策的领导老爷们你们会让自己的孩子读职高和技校？,4666931162123197
怎么没上热搜啊,4666931162123197
我是一名教育机构的老师，表示 现在我们已经快吃不起饭了。我们的工作未来，何去何从乾？政府是否给个说法呢？毕竟我们也要养家糊口啊,4666931162123197
管管退学费的事吧,4666931162123197
瞎搞！多生文盲是这意思么？！,4666931162123197
减压还得是源头吧 应试教育的环境下 孩子怎么减,4666931162123197
沈阳的幼小衔接麻烦管理一下,4666931162123197
定的周末线上课把时间调到周中……无语了,4666931162123197
为什么机关单位带头培训？,4666931162123197
赶紧把教育搞好，国家应该好好管好，落实到实处。,4666931162123197
怎么没人叫好啊？全是对政策的负面言论呢,4666931162123197
天津的教育机构为什么如此坚挺？,4666931162123197
好多人都不知道有这个政策,4666931162123197
为何政策落地如此缓慢？,4666931162123197
我不是打击哪个，只想说我们3年纪就开始说这个事情，原来检查的时候还用秤称书包，现在我29了，这些就当谈资就好，看透就好，就是政绩工程,4666931162123197
减负提了十多年了，孩子从小学一直到初中9年，一点没有改变，书包初中11公斤重很正常。今年终于升高中了，才发现高中似监狱。每周日下午放半天假，每个月放两天假，全国高中大多如此。走读生稍好点。,4666931162123197
救命！刚刚有家长焦虑地跟我讲这个事请，太无语了。有个家长直接给孩子周一到周五分别报了一门课……上两小时课再写学校的作业，真不知道是增负还是减负！不是谁都有钱上一对一的！唉，现在小孩怎么这么惨啊！//@瘋mama:双减把周六周日的课调周一到周五的晚上啦，到时是减还是加压呀,4666931162123197
原来是周六日补课，现在是工作日补课，意义何在？,4666931162123197
那么，会是上有政策下有对策呢，还是会出现大批量失业者呢。,4666931062512290
这个政策让一批人失业，也不知道是好还是坏,4666931062512290
N+2 还是OK，很多都是N+1,4666931062512290
现在教育机构都搞人了,4666931062512290
太不容易了 大批事业,4666931062512290
今天看了一个视频，是去辅导班抓老师，一脚把门踹开，那么粗暴蔑视……在孩子年前抓老师，不是因为犯罪，而是因为讲课！这是对知识的亵渎，孩子的心理阴影有多大？政策落地是有一个过程的，真的希望地方不要歪曲解读，粗暴执行！有的的地方已经将遏制培训课当成扫黑除恶，感到很悲哀！,4666926775666625
考试怎么办？,4666926775666625
延长课间休息时间，让孩子们在操场上自由打闹，，保证安排每天体育活动至少一小时。否则，孩子都废了,4666926775666625
二十多年的减负只减公平不减负。这回是为炒学区房服务的,4666926775666625
据有些家长说，有钱人花大价钱请老师到家给孩子补课，谁也查不到管不了。普通家庭孩子补不起一对一高价课，补课无门无路，只能落后了……,4666926775666625
教育资源均衡吗？民办校私立校就可以有更好的课程设置，更好的资源。,4666926775666625
我担心政策说要减，可是大家根本不听，别人的孩子去补课了，学的多了，自己的孩子她自己要求攀比或者家长催着仍然去补课。也担心别人补课，穷人家的孩子还是跟不上。当然我们也不能剥夺别人补课的权利，可是内卷已经是常态化,4666926775666625
一个政策出台应该允许有不同的声音。,4666926775666625
减负=加正,4666926775666625
公平，公平，还TM公平！,4666926775666625
鸡娃父母，是不是一个个生了小孩了都成教育专家了？懂这懂那，安排小孩学这学那，自己从小到大读书读出什么鬼样没点数吗？我觉得与其安排孩子各种培训，不如好好反思自己为什么混成现在这么平庸，最该培训的是家长本人，不培训出个几套房子，就不要绑架小孩子,4666926159104140
我们家那边基本都关了,4666926159104140
家教怎么抓,4666926159104140
举报成功有奖金，分分钟给你清理的比凌晨的马路还要干净,4666926159104140
支持,4666926159104140
培训班没了真的是好事情吗？之前有老师说现在老师按教科书上课，讲多点也不允许，但考试总有延伸拓展吧,4666926159104140
赞,4666926159104140
不过都转入地下罢了,4666926159104140
网络教学啊,4666926159104140
关吧，给孩子放松放松,4666926159104140
大概是要逼在职妈妈全职教孩子了？要么就请一对一 要么只能放任自由了 我选第三种,4666926159104140
我身边怎么一个都没停呢,4666926159104140
举报举报 奉化一家都没关,4666926159104140
私人一对一的家教又可以开始了。。。逐渐拉开贫富差距,4666926159104140
真正读书好的都不补课，补课大多数只是教智商税罢了,4666926159104140
我好多朋友都失业了，预计接下来几年的公务员事业单位考试将会是修罗场,4666926159104140
老师私下开班的还少吗，一对一一节课一千更拼爹了呢,4666926159104140
英孚遍地是，看不到？,4666926159104140
这一对一补课不得贵死啊，算了算了，生不起生不起,4666926159104140
大规模的整改只会让更多人失业,4666926159104140
高中英语教师资格证闲置很多年了,4666926159104140
图片评论,4666926159104140
感觉未来会更加不明朗,4666926159104140
以后就是悄悄的进村，打枪的不要,4666926159104140
没有了吗，我们小港的培训班每天照常都在上呀,4666926159104140
感觉这是个复杂问题,4666926159104140
对于那种类似黑作坊 大半天关门授课 挂羊头卖狗肉 是不是居委会 和物业 业主也要连坐 进行一并处罚,4666926159104140
你的微博被收录到“宁波同城”展示，想获取更大流量，防止骚扰…..详情见如何让我的微博在同城获得曝光？,4666926159104140
有本事让老师只拿工资，其他课外辅导收入自动转到国库。,4666926159104140
真的是我见过稳定军心最垃圾的一次，别人是稳定，他倒好，加了一把火。信奉就不需要面对现实了吗？你连后备都要动，你让别人怎么留？这要是打仗的时候，早就失败了！,4666921427671128
今天休息，听说人格被丧失了,4666921427671128
好可怕，昨天休息没参加，感觉错过了什么,4666921427671128
还措辞半天，究竟该不该用随时，不愿意留下来的想要赔偿就是丧失人格，呵,4666921427671128
课时费减半，原本答应的n➕1也没了，高途在讨伐员工上做的是最好的,4666921427671128
又开始焦虑,4666920618692736
转发微博,4666920618692736
还在吹？,4666920618692736
就你屁话多,4666920618692736
软文,4666920618692736
摁下葫芦浮起瓢？,4666920618692736
“双减”之下同样的课程费用乘以1.5--2,4666920618692736
这个也是要剪掉的啊，没跑的,4666920618692736
美国44.8%怎么得出来的？,4666920618692736
这种纯噱头的素质教育才是最该被叫停的，没有数学逻辑的编程叫编程么？,4666920618692736
都不知道能不能真的退下来,4666920488405727
我看的都累，你给孩子报这么多啊,4666920488405727
孩子好忙啊,4666920488405727
秋季课会不会受政策影响无法上课？,4666920488405727
鸡娃啊,4666920488405727
鲸鱼现在怎么样了？,4666918818814765
鲸鱼退费困难，骚操作很多,4666918818814765
斑马ai课受影响吗？,4666918818814765
我两周前申请退款，应该退一好多，但发来的链接只有一千多，后来微博私我说退款归退款，一千多是正价课的价。我现在只收到一千，但一万多已经快十五个工作日了还没有到账,4666918818814765
@豪豪猪猪女孩：这波“声明”只能说明公司有钱且在扩张，但是就是没钱合法赔偿员工，你说这样扩张的课程还可信吗？豌豆思维真坑,4666918818814765
鲸鱼没有给任何一个人退费，各种推脱失联！,4666918818814765
兰迪退费难，言而无信,4666918818814765
只担心你拍一的钱是不是退得出来,4666918818814765
米乐英语一对一的也退不了，要30-50个工作日,4666918818814765
只求钱能退出来,4666918818814765
鲸鱼现在退费，让你上的的新课或者是转其他的比如小叶子。退费就是无限制拖延时间,4666918818814765
猿辅导秋季系统课要不要退了呢,4666918818814765
鲸鱼没有给退费,4666918818814765
能退吗,4666918818814765
双减政策后 鲸鱼培优外教 迟迟不给退费 我们好几千人投诉无门 政府相关部门 有人负责吗 我们就投诉无门了吗,4666918818814765
举报猿辅导在8月占用暑假时间给学生超前培训秋季课程，私自调整上课时间，顾客要求退款，不仅不全额退款，还直接踢出群，虚假宣传，虚报折扣，对顾客诉求不理不睬,4666918818814765
文化灾难,4666918818814765
为什么猿辅导不仅没裁员 反而还招人呢？,4666918818814765
请问你是从哪看出来鲸鱼开始退费的？我只知道政策出来当天申请退费的人还没收到钱,4666918818814765
400电话都无人应答了 退费是无门了。政府也不管管。,4666918818814765
鲸鱼死拖着不退费啊。又不好好上课。,4666918818814765
不退费怎么办,4666918818814765
话说一对一是不是双减下的唯一出路,4666916754691273
现在看来双减政策对于线上教育是不是只有限制啊？,4666916754691273
啊这,4666911952207942
重庆这面也团灭,4666911952207942
办手续的那几天真的还有些舍不得,4666911952207942
猿辅导现在西安和武汉都撤了，我朋友们都被n＋1了,4666911952207942
已经辞职了，但是社保关系没有转出，之前的hr已经联系不到了,4666911952207942
导流班也会载员么,4666911952207942
辅导老师会裁员嘛,4666911952207942
裁员了吗？,4666911952207942
之前在西安做导流，后来选择离职了。,4666911952207942
不错,4666906319258979
一个月200w想太多,4666906319258979
那些不爱读书的孩子拍手称快,4666906319258979
支持,4666906319258979
看完我就更心烦了@野原向日葵葵葵葵,4666906319258979
一对一家教开始盛行了,4666906319258979
我去咨询过一个学前教育的思维课，老师看着就像饭店的服务员，没有老师的样子，还带口音，教师资格证也没有，就这样开在宁波来福士，这样的机构也能开的出？人人都想分教育这块蛋糕,4666906319258979
为什么们一节课20累死一个月四千,4666906319258979
关的好,4666906319258979
我们家那边关了好多,4666906319258979
开网课啊！你关你的,4666906319258979
那那些做课程视频的教育业单位机会来了吗,4666906319258979
早该关门了,4666906319258979
哈哈哈哈哈哈笑死,4666906319258979
牛,4666906319258979
还是很多老师在另外收费补课。,4666906319258979
我们小区下面的培训班好像比以前更火爆了,4666906319258979
我家附近一大批丝毫没影响,4666906319258979
就这样吧,4666906319258979
怎么可能呢，关门是装装样子,4666906319258979
我们这照样正常上课，没见门口哪家关了，还都是大型连锁的,4666906319258979
所有政策下来只有时间可以证明，比如说改革开放，再深化改革，比如说计划生育，然后开放二胎三胎。,4666906319258979
没有啊，这边满大街开着,4666906319258979
哈哈,4666906319258979
这不是都去家里补了，反而难管理,4666906319258979
估计还没实行，因为我朋友家附近学校对面的培训班一条街，还是依旧每天生意挺好的。是语数外英的培训班。,4666906319258979
死得好,4666906319258979
我们这边还没那么严,4666906319258979
家里开课怎么抓,4666906319258979
名单有没有啊,4666906319258979
都关了哪些，有没有黑白名单呀？,4666906319258979
点击加入雅思单词打卡群，和我们一起屠鸭吧！雅思高频800词打卡训练营,4666905593911472
最近幼儿园，在扩员，每个班级增加一人,4666903841474554
外教英语机构自称是素质类啊 应该不受影响的吧 外教怎么会失业,4666901584416507
还有三分之一，留这么多，钱多就是牛。捐给河南多好，可惜了。,4666892985827548
回复@爱吃芦笋的猫:停了各个地区不同吧，我们这边是不让开了,4666892985827548
二孩三孩出来 学校还是那么多 配套跟上 培训老师们都能上岗,4666892985827548
不懂就问，数学老师怎么转岗，给点提示呗,4666892985827548
公办的就别想了。其他还现实点。如今的社会啊，一技之长已经无法安稳了，一个政策就让你饭碗不保。所以必须有备胎，双技保稳，三技长长久久～,4666892985827548
我是一个正在准备考教资的人，突然这个政策，对于我来说，我原本打算考到教资就去培训机构呆呆锻炼锻炼自己上课教书能力，再考编，但是现在培训机构不能赚钱了，很多都关门了，留下一些没关门的，僧多粥少，而且人家还是有经验的，我就一个资格证，而且这种趋势下，教育机构老师工资会非常少，温饱都愁,4666892985827548
羊垃圾外教可以滚出去了,4666892985827548
考编很难考的，就招几个，你叫这么多培训班老师怎么进学校,4666892985827548
没关系没编制,4666892985827548
拿过机构一月三万的工资就不会适应学校一月三千的混吃等死了,4666892985827548
这种没意思的 最初不是批准开的吗？,4666892985827548
线上的没有看到有什么不同嘛，该上的还不是在上,4666892985827548
转行送外卖发快递、开滴滴都行啊，哈下腰干咋地也赚钱,4666892985827548
需求在就没有办法完全杜绝，想太简单了,4666892985827548
学校里的代课老师不是为了那点工资，都去外面开班，赚的肥期，左一套房右一套房的。私下里租房子弄,4666892985827548
教育咨询，用所知道的知识引导家长，这是学生不能培训了，家长开始培训是吗？然后家长培训自己的孩子？,4666892985827548
限制了老师，也限制了孩子。有些孩子真的在学校学的很不好，教育培训机构把孩子成绩提↑来的,4666892985827548
其实挺多非师范生在培训机构当上课老师,4666892985827548
不现实。考编有年龄限制，本来名额就少很多都应届免师生优先，毕业几年后的哪来机会进编？不太了解行情吧,4666892985827548
口语不算英语学科嘛？,4666892985827548
哪里机构停了，不是照样开着,4666892985827548
再就业吧，直接点。,4666892985827548
说的倒是很轻巧，国家的狗屁双减，要得是一个行业的消失，至少得上千万的失业人员吧！怎么办呢？ 全部转岗，全部下岗再就业。。。,4666892985827548
看看执行力度吧，18线小城市不一定如何。,4666892985827548
可以去干部子女培训班，有兴趣百度山东政协干部子女培训班，呵呵,4666892985827548
真不愧是语文老师，说了和没说一样,4666892985827548
现在80后家长基本上都是大学毕业生，自己辅导孩子吧！。,4666892985827548
有病,4666892985827548
明明可以各司其职的事情干嘛非要全部落到家长头上呢？等于是本来可以老师教学生给国家培养优秀人才，父母在自己的领域给国家做贡献，非要弄到现在，老师失业，父母还得再教育培训回来教小孩？然后精力不济，自己的工作也干不好，娃娃也教废了,4666892985827548
你可真厉害,4666892985827548
我们这里超市员工2000多工资，代课老师才1500,4666892985827548
国家打击在线教育，让老师失业了，打击房地产炒房，让购买期房的老百姓无家可归？！,4666892985827548
应届毕业生，英语师范，我已经抑郁了,4666892985827548
口才课不算学科里面吧,4666892985827548
加油,4666892985827548
以后考编竞争压力会更大，不过那些30岁以上，非师范专业的就难了,4666892985827548
主要是前两年扩张太狠了,4666892985827548
教培的老师因为各种原因（成绩论，投诉，退费等），比学校老师更负责说实话。,4666892726310960
upup～,4666892726310960
是啊 师范生太懂教育的现状了 教培人也即将失业 永远会挑软柿子捏，中考分流机制下，我们这大把的私立学校提高录取分数线，收钱不要太开心，,4666892726310960
哈哈哈哈哈哈绝,4666886660821032
百万雄师进工厂,4666886527127616
瑟瑟发抖，大半夜焦虑在线等裁我,4666886527127616
百万槽工衣食所系,4666886527127616
我也要凉了，想做美食博主，有一起的吗哈哈，生活还要继续坐标北京,4666886527127616
你做的教育行业？,4666886527127616
既然国家下达力度改革 牺牲肯定是少不了的 没有牺牲 怎么能改革？,4666886527127616
@是小陈憨憨啊 咱不会还补课吧？,4666886039536237
想要观看直播以及咨询联系：18911810280（微信同号）、13904744173,4666881875905294
业务线调整为什么要偷偷摸摸进行呢，不应该召开会议同频给员工这个信息方便工作配合吗。且已经有家长反应退费困难，消费者权益如何保障？如果昨日豌豆思维暴力裁员没有冲上热搜是不是打算持续暴力沟通？,4666880072093185
石家庄欢迎您,4666878045717259
倒是请个温柔的小姐姐通知员工啊，暴力裁员不可取,4666877924872103
这个回应避重就轻啊 裁员可以理解 但为什么暴力裁员 没说清楚,4666877924872103
既然是业务调整为什么要偷偷摸摸进行？内部员工表示没有收到公司的友好沟通，且是豌豆暴力裁员冲上热搜之后家长看到信息陆续退费，公司迫于无奈才发了声明稳住家长,4666877924872103
友好沟通个锤子，冷暴力,4666877924872103
？,4666877366767299
你也是教育行业的？,4666875815135484
"#豌豆思维被指暴力裁员# #豌豆思维陷入信誉危机,家长退费难# 同样是受政策影响，有的公司好聚好散。有的公司违法裁员，还把锅推给国家政策，既然是企业就要随时准备好面临风险。",4666875567146153
这个是作秀吗，一方面发各种声明，一方面跟业绩部门下达业绩标，进行末尾淘汰制,4666875521011957
不满都能这么谦逊,4666875521011957
人口变少 国家不整顿房地产怪教育培训行业 这都是什么领导决策的,4666875521011957
这次影响的可是够多的,4666875521011957
倒是来友好沟通一下啊！晾着！冷暴力！,4666875521011957
没有收到公司友好沟通，今日已有家长反应豌豆退费困难,4666875521011957
领导只会打太极，不正面回应，冷暴力员工,4666875521011957
加油呢,4666875256506711
你错了，还有公务员,4666875256506711
你好，你感兴趣的“昆山”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> 昆山超话,4666875214043385
在另谋出路,4666874408736403
是啊！“双减”出来后，说还能接着上课！昨天突然就说不能上了！还有100多节课呢！,4666873290165209
感觉拿不回来了,4666873290165209
有没有群能加一下？私信一下摆脱,4666873290165209
我买了一万多的ABC360外教课，现在还剩一万七千多币没上，才上了不到2千币啊！后续怎么处理没个结果，其他品牌的外教课还继续在上，为什么兰迪要停了？,4666873290165209
我们还有98节课，大枣35节。联系不上兰迪的人，退款也没人管，这是在诈骗我们家长的血汗钱，这老板借着国家政策圈钱啊,4666873290165209
现在鲸鱼退费也是一拖再拖,4666873290165209
要进维权群,4666873290165209
请求政府对兰迪的资金进行监管，保证学员和家长们的合法权益,4666873290165209
没上的课就应该退钱,4666873290165209
李晶是踩踏国家双减政策第一人，不退款不上课，拿着数十万家长的血汗钱要再创业，还要人民谅解他！没有诚信的人凭什么东山再起！,4666873290165209
群号：934238999,4666873290165209
我们拥护国家政策，但是不能让有的企业以“双减”为借口，不顾在读学生和广大家长的利益，政府部门要督促他们在规定时间内退费。,4666873290165209
同样遭遇！！,4666873290165209
如何进维权群,4666873290165209
请求政府部门对兰迪的资金进行监管，并对要求退费的家长进行退费处理，尽快到账，我们基于对兰迪的信任报了大课包，还剩余很多课时，兰迪目前的状况无法保证课程的继续。,4666873290165209
请求进维权群,4666873290165209
清政府严查，我在兰迪报了四万块钱的课包，如今刚上三个多月就要停课。我被诱导签下问题合同和购买大课包，希望有关部门严查。,4666873290165209
我一节课没上3w多的学费 真的很无语,4666873290165209
同是受害者，希望政府相关部门，能够为我们普通百姓伸张正义，严惩诈骗犯。这些都是家长们的血汗钱啊,4666873290165209
可以拉我进群吗？,4666873290165209
我是兰迪的用户，还有一年半的课程，想进退费群。,4666873290165209
同样既不退款也不上课。400电话打不通，班主任微信也不回。希望政府监管。@12315消费者投诉,4666873290165209
#兰迪少儿英语强制停课不退费#求社会关注，严惩这个大骗子，还我们血汗钱！,4666873290165209
转发,4666873290165209
5月份在兰迪又买的课程包，加上之前的还有将近两万多的费用，不知道上哪去维护自己的权益，希望好心的路人拉我进维权群,4666873290165209
对于兰迪公司正常退款申请需要6个月以上办理期限的行为表示无法理解，请相关部门予以重视并勒令整改。,4666873290165209
别跑路了,4666873290165209
家人们，有没有维权群？,4666873290165209
兰迪坑害老百姓血汗钱，用户多达10万以上，涉及金额5亿以上，恳求政府关注，为老百姓申冤！惩处无良商家，还我们血汗钱！,4666873290165209
怎么进维权群,4666873290165209
监管部门到底是哪里？投诉无门！,4666873290165209
咱们都进维权群吧683016058,4666873290165209
政府在颁布政策之前，就应该监管起企业的资金！这种后果都是可预见性的，为什么不防患于未然！那些经济学家、社会学家，那些智囊团，都是干嘛的！难道一定要牺牲一部分民众的权益，才能为政策的实时趟出一条“血路”来吗！,4666873290165209
还剩下一百多节课，晚上突然所有课都不让上了，一天一个说法，既然不上课就请退钱,4666873290165209
同是受害者，请相关部门给家长一个监管交代,4666873290165209
感觉就是利用双减政策来逃避责任！本来资金有问题，现在索性用政策名正言顺地停课。,4666873290165209
求相关部门出面解决，都是家长的血汗钱，兰迪一天一个说法，我未开课，三个月内，也一直没退费,4666873290165209
支持政府严查，都是家长血汗钱！！！,4666873290165209
强烈要求政府部门对兰迪的资金进行监管，并对要求退费的家长进行退费处理，尽快到账！,4666873290165209
希望政府能看看我们的诉求！！！家长退费退不了，上课不给上，等着被割吗,4666873290165209
请问：兰迪的退款，有群可以进吗？,4666873290165209
同是受害者，请求政府相关部门，能为我们伸张正义，不要相互间踢皮球,4666873290165209
求进群。。。,4666873290165209
我们也是买了课，现在还有一万七千多币，突然就停课了。,4666873290165209
我1月就申请的退款，6个月了，还没退成功，现在又说不确定能否退。真是太让人气愤了。这都是家长辛辛苦苦的血汗钱啊，做教育的连最起码的良心都没了吗，还做什么教育!!!老板手下十几家公司，我就不信家长的退款他退不出来，他就是拖着不退，请有关部门一定要严惩严查。,4666873290165209
李晶是诈骗犯，政府是帮凶！投诉政府不作为！,4666873290165209
我提交申请退费两个月了，也是没给我返钱,4666873290165209
我还有280节一对二外教课，现在不能上课，也不能退款！恳请媒体和政府关注！兰迪还我们的血汗钱！@12315消费者投诉 @杭州教育发布 @杭州市民监督团 @CCTV315 @CCTV今日说法 @微博315 @杭州市消保委315 @杭州电视台综合频道 @人民日报 @中国教育在线 @央视新闻 @浙样红TV,4666873290165209
请求政府对兰迪的资金进行监管，保证学员和家长们的合法权益。,4666873290165209
投诉到底,4666873290165209
按合同3个月内就是全额退款，凭什么不执行？相关政府和机构请监督执行！,4666873290165209
我23900！这天杀的！,4666873290165209
希望有人为我们这些受害者发言,4666873290165209
我还有八十几节，现在突然停课了心慌慌,4666873290165209
一样的遭遇,4666873290165209
情况属实....我也是有一万三的课还没上....,4666873290165209
政府在做这些决定时，有没有考虑到人民利益，保障我们退费成功。现在李晶直播明确告诉你了，不能退费，不能复课，还用什么成人课程顶替外教课，这些都没人管么？ 求拉群,4666873290165209
我们是今年六月底才续费2万多，加上之前剩余课程，总共加起来2万6千多的费用。都是平民百姓 ，这都是血汗钱，希望相关部门能帮忙解决问题。,4666873290165209
您好，请问可以拉我进群吗 ls5210000,4666873290165209
李晶这是诈骗吧 求维权群 我也是受害者之一,4666873290165209
同是受害者，求进群,4666873290165209
在兰迪报了三年课程，现在才一年，剩下的课不能上又不退钱，班主任不回话，感觉被坑的很彻底,4666873290165209
这个李晶真的是可恶！打着政府的幌子停课，还不给退费！,4666873290165209
支持曝光，投诉到底,4666873290165209
转发微博,4666873290165209
等退款三个月了，群里还有妈妈等了半年都没有到账，兰迪太黑了,4666873290165209
同样的遭遇，现在就是各种敷衍搪塞欺骗，闹大了是不是就可以转移财产跑路了,4666873290165209
要求进维权群,4666873290165209
13880课包未开课。同样问题退不了,4666873290165209
我们拥护国家政策，但不能让无知之徒钻了国家的空子，把我们六万家长的辛苦钱私吞囊中。请求相关部门一定要严惩严罚,4666873290165209
我3月1号就已经提交了退费，可是到现在还在排队！,4666873290165209
有维权群吗，我也受害家长，想进群,4666873290165209
兰迪目前客户近10万人，每个客户学费起底10000，多数客户屯课几年，甚至有客户学费20多万，涉及资金数十亿。这都是每个家庭从牙缝里挤出来的血汗钱啊，这关系到千万家庭的稳定。CEO 李晶，名下公司20余家，居然说没钱退给客户，黑心啊！以教育名义圈钱，钻政府政策的空子，拒绝退费给客户！！！！,4666873290165209
咱们去哪找啊,4666873290165209
求进群,4666873290165209
请政府部门快快严查吧！还家长的血汗钱！,4666873290165209
现在辅导班真不让开了吗？,4666871439693377
考编,4666871439693377
一样，刚毕业的年轻人也不敢结婚了,4666871439693377
啥工作啊？失业了？,4666871439693377
只要不学欧美西方的快乐教育，就可以，欧美精英层可不会快乐教育，一些家长有点钱了，近些年开始学西方的观念，快乐教育。,4666865001436362
对一般家庭孩子不利,4666865001436362
等到了孩子上学再说，有的时候真是身不由己,4666865001436362
这就跟浪花一样，别人都往岸上跑了，你不卷都不行,4666865001436362
没到那一步别说这么早,4666865001436362
我们这边线上都停课 不准线上,4666862846086036
建议今晚直播间连这些人 说出他们的故事,4666862573456400
行业冥灯前来点赞👍,4666862573456400
今年培训机构都挺难,4666861939596052
我昨天被迫失业，放个假，刚回去就告诉我，尼玛早干嘛不说，无语了,4666861939596052
那你们还挺幸运的，我们七月份上了一半，计划八月份上一半，现在全部改线上就。线上上课好麻烦的,4666861939596052
你好，我也是武汉教培行业的。如果改成周中上课可以吗？符合规定吗,4666861939596052
我今天上午失业,4666861939596052
我好像五月份就辞职离开培训机构（小初高），最近听我前同事说他们最近都转线上办公，背地里的 咳嗽咳嗽。,4666861939596052
失业2月的我,4666861939596052
心疼你,4666861939596052
我已经失业了,4666861939596052
回复@环球旅游攻略咖 的表态:谢谢！,4666861918621006
//@刘继兴:教育“双减”是好事，功在千秋。,4666856293794026
//@勿折腾:应把资本赶出教育、医疗领域，不然老百姓就完犊子了,4666856293794026
都在为三胎让路,4666853269966736
我们没有任何怨言，公司仁至义尽，字节跳动yyds，永远的家,4666853269966736
豌豆看看吧,4666853269966736
@珩字读heng念二声,4666853269966736
我的费用不对，9900的天赋币，原来可能16.5节课，现在只能换十几块钱的小玩意，本来200多节课13000多的课包，才上4节课，怎么只显示退10052元@字节跳动公司 @北京12345,4666853269966736
我想知道中公教育什么时候是底,4666853269966736
评论区尬吹的真的不觉得尴尬吗,4666853269966736
赔偿到位，很不错了,4666853269966736
风光无限的K12赛道刹那间就成了职场黄泉路，字节跳动旗下大力教育开始裁员。,4666853269966736
我们直接n结果刚来一个月月末一天也算平均工资卧槽他妈王文王马,4666853269966736
作为字节员工的一员，企业真的福利待遇是我见过最好的啦，这次裁员也给我们想好了后路，而且n+2，社保这个月月底还给我们缴纳，走之前还给我们做了最后的一顿饭给我们准备礼品真的不舍,4666853269966736
@Maattiin,4666853269966736
中午刚收拾完了走人，之前看各个公司赔偿问题提心吊胆，现在消息确定格外的安心，有n+2，还有八月份社保。,4666853269966736
请教下，劳动赔偿不是2N+提前一个月通知吗,4666853269966736
被瓜瓜龙夸夸群的江湖再见看哭了，刚要哭，大家又在相亲了哈哈哈哈,4666853269966736
做为上午刚刚签了N➕2的一员，算是很人道了,4666853269966736
小女不才，也就是收到了个n+2吧，字节给交8月社保，真的是很感动了,4666853269966736
掌门教育没有任何补偿，强制员工离职@新浪财经,4666853269966736
某帮，我们不裁人，你自己走,4666853269966736
字节跳动的企业文化真的很棒，是一家很有情怀的公司，离开的员工都只有舍不得没有抱怨，在离别之际还给每位同学发一份手礼，良心企业给所有员工N➕2的赔偿，感恩遇见，祝字节跳动越来越好,4666853269966736
山雨欲来风满楼,4666853269966736
作为字节跳动一员 我不得不说 大厂果然是大厂,4666853269966736
陈某: 我们不会裁员,4666853269966736
真是够良心，n+2，社保也是交到8月底，算是这个多教育公司里最好的呢~,4666853269966736
N+2啥意思,4666853269966736
字节有情怀,4666853269966736
@狗鼻子過敏,4666853269966736
能成为字节人 很骄傲希望瓜仔挺住 老大挺住 我们等着回归那一天,4666853269966736
唯独留了西安的就很烦，都这个行情了，留我们不就在折磨人么,4666853269966736
